GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US390490056204,390490056204,"Block Group 4, Census Tract 56.20, Franklin County, Ohio",436,149,14,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,17,18,22,62,56,6,9,102,48,12,13,79,56,62,47,8,11,45,38,13,18,0,11,0,11
1500000US390490057001,390490057001,"Block Group 1, Census Tract 57, Franklin County, Ohio",448,165,56,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,30,0,11,20,30,0,11,79,87,21,27,9,18,139,86,59,54,32,50,14,23
1500000US390490057002,390490057002,"Block Group 2, Census Tract 57, Franklin County, Ohio",1017,241,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,84,90,0,11,0,11,0,11,0,11,123,112,0,11,55,57,81,77,31,34,364,137,116,67,139,77,12,21
1500000US390490057003,390490057003,"Block Group 3, Census Tract 57, Franklin County, Ohio",1192,255,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,43,30,46,0,11,13,21,0,11,0,11,45,65,19,29,12,19,13,22,0,11,555,150,260,116,83,63,134,70
1500000US390490058101,390490058101,"Block Group 1, Census Tract 58.10, Franklin County, Ohio",567,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,28,43,0,11,67,58,0,11,9,14,59,56,67,52,196,83,62,52,60,45,10,16
1500000US390490058102,390490058102,"Block Group 2, Census Tract 58.10, Franklin County, Ohio",594,239,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,0,11,11,16,0,11,53,50,16,26,19,20,90,53,48,42,257,172,77,75,0,11,8,12
1500000US390490058103,390490058103,"Block Group 3, Census Tract 58.10, Franklin County, Ohio",914,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,39,43,10,17,9,14,9,15,111,53,25,19,7,12,125,54,49,46,346,115,91,53,42,39,40,38
1500000US390490058201,390490058201,"Block Group 1, Census Tract 58.20, Franklin County, Ohio",536,148,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,30,21,33,57,76,6,9,94,61,51,45,22,28,52,32,34,35,123,59,41,36,0,11,0,11
1500000US390490058202,390490058202,"Block Group 2, Census Tract 58.20, Franklin County, Ohio",987,157,17,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,29,0,11,25,25,41,31,30,27,21,25,187,83,20,18,49,34,171,84,64,36,266,87,39,35,0,11,37,40
1500000US390490059001,390490059001,"Block Group 1, Census Tract 59, Franklin County, Ohio",417,144,9,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,41,23,26,25,27,8,15,190,77,26,30,24,23,0,11,33,44,26,28,19,26,0,11,0,11
1500000US390490059002,390490059002,"Block Group 2, Census Tract 59, Franklin County, Ohio",446,105,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,7,10,11,15,24,26,23,21,38,38,7,10,53,34,41,28,35,27,86,37,9,11,72,36,13,15,17,18,0,11
1500000US390490059003,390490059003,"Block Group 3, Census Tract 59, Franklin County, Ohio",332,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,35,23,22,7,12,132,78,6,10,21,21,60,33,36,28,19,23,6,8,0,11,0,11
1500000US390490059004,390490059004,"Block Group 4, Census Tract 59, Franklin County, Ohio",287,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,34,26,0,11,130,69,30,27,6,9,61,31,7,10,8,11,0,11,0,11,0,11
1500000US390490060001,390490060001,"Block Group 1, Census Tract 60, Franklin County, Ohio",237,88,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,22,20,21,17,0,11,9,10,21,21,17,21,47,41,16,25,23,27,51,54,0,11,0,11,0,11
1500000US390490060002,390490060002,"Block Group 2, Census Tract 60, Franklin County, Ohio",528,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,21,17,26,22,24,14,14,47,36,64,35,12,11,22,24,133,34,33,30,22,24,63,39,31,28,15,23,16,22,0,11,0,11
1500000US390490060003,390490060003,"Block Group 3, Census Tract 60, Franklin County, Ohio",478,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,1,4,11,16,36,34,8,9,137,48,87,51,38,22,67,43,10,10,68,40,9,8,0,11,0,11
1500000US390490061001,390490061001,"Block Group 1, Census Tract 61, Franklin County, Ohio",501,158,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,5,7,40,36,27,23,40,43,24,20,101,78,46,37,9,13,116,82,19,27,31,38,29,34,0,11,0,11
1500000US390490061002,390490061002,"Block Group 2, Census Tract 61, Franklin County, Ohio",457,134,14,16,17,26,0,11,0,11,22,36,0,11,0,11,0,11,0,11,0,11,13,20,18,13,27,23,24,23,66,64,83,42,37,27,28,18,71,45,11,12,0,11,26,30,0,11,0,11
1500000US390490061003,390490061003,"Block Group 3, Census Tract 61, Franklin County, Ohio",450,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,24,25,29,40,34,72,40,20,21,51,36,77,40,25,21,71,40,18,18,19,22,9,14,0,11,0,11
1500000US390490061004,390490061004,"Block Group 4, Census Tract 61, Franklin County, Ohio",327,102,4,6,0,11,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,27,31,40,74,16,28,12,12,0,11,107,69,1,6,11,12,64,37,28,32,11,13,0,11,0,11,0,11
1500000US390490062201,390490062201,"Block Group 1, Census Tract 62.20, Franklin County, Ohio",1477,219,0,11,21,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,26,0,11,0,11,17,28,0,11,154,112,0,11,49,52,133,81,42,52,699,199,145,78,75,54,125,87
1500000US390490062202,390490062202,"Block Group 2, Census Tract 62.20, Franklin County, Ohio",419,152,0,11,0,11,0,11,0,11,5,11,0,11,0,11,0,11,0,11,4,11,8,23,0,11,0,11,5,11,0,11,32,42,21,34,11,17,30,32,4,11,219,106,35,40,21,24,24,32
1500000US390490062203,390490062203,"Block Group 3, Census Tract 62.20, Franklin County, Ohio",1399,309,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,33,0,11,113,71,39,44,82,61,179,101,162,119,513,171,155,95,84,83,52,49
1500000US390490062204,390490062204,"Block Group 4, Census Tract 62.20, Franklin County, Ohio",1016,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,113,88,0,11,84,74,91,57,11,19,453,147,122,69,83,66,59,59
1500000US390490062205,390490062205,"Block Group 5, Census Tract 62.20, Franklin County, Ohio",1034,225,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,42,13,22,0,11,22,34,94,62,0,11,37,41,67,47,108,82,391,179,187,89,73,58,15,23
1500000US390490062301,390490062301,"Block Group 1, Census Tract 62.30, Franklin County, Ohio",1462,337,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,27,0,11,215,163,0,11,102,80,130,187,151,126,580,232,267,165,0,11,0,11
1500000US390490062302,390490062302,"Block Group 2, Census Tract 62.30, Franklin County, Ohio",5118,591,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,24,38,34,57,0,15,26,41,477,213,79,83,107,80,526,185,502,273,1869,401,1146,278,114,90,214,124
1500000US390490062303,390490062303,"Block Group 3, Census Tract 62.30, Franklin County, Ohio",1760,418,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,65,0,11,117,96,311,188,0,11,922,394,355,224,0,11,0,11
1500000US390490062304,390490062304,"Block Group 4, Census Tract 62.30, Franklin County, Ohio",2974,573,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,55,40,49,0,11,0,11,38,62,414,237,59,106,147,100,219,164,450,459,992,378,428,235,154,135,0,11
1500000US390490062361,390490062361,"Block Group 1, Census Tract 62.36, Franklin County, Ohio",1120,120,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,37,22,23,8,13,74,39,31,29,531,76,274,74,63,43,51,27
1500000US390490062362,390490062362,"Block Group 2, Census Tract 62.36, Franklin County, Ohio",1025,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,35,7,13,17,19,52,42,52,40,462,98,179,65,171,82,63,45
1500000US390490062363,390490062363,"Block Group 3, Census Tract 62.36, Franklin County, Ohio",1632,151,17,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,34,0,11,9,15,87,49,124,101,868,147,317,87,85,45,91,65
1500000US390490063101,390490063101,"Block Group 1, Census Tract 63.10, Franklin County, Ohio",892,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,109,67,0,11,31,25,55,33,52,33,359,92,156,52,86,45,44,36
1500000US390490063102,390490063102,"Block Group 2, Census Tract 63.10, Franklin County, Ohio",806,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,29,41,0,11,41,25,9,14,40,31,106,70,17,19,231,58,227,70,50,38,48,22
1500000US390490063103,390490063103,"Block Group 3, Census Tract 63.10, Franklin County, Ohio",683,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,15,17,0,11,9,14,74,41,47,32,229,64,198,56,52,43,51,34
1500000US390490063104,390490063104,"Block Group 4, Census Tract 63.10, Franklin County, Ohio",715,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,28,0,11,8,13,43,41,36,23,336,81,91,49,99,38,65,34
1500000US390490063211,390490063211,"Block Group 1, Census Tract 63.21, Franklin County, Ohio",457,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,13,0,11,5,12,0,11,0,11,49,40,5,13,46,33,77,61,29,28,127,54,58,30,15,25,40,36
1500000US390490063212,390490063212,"Block Group 2, Census Tract 63.21, Franklin County, Ohio",1119,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,136,57,0,11,40,38,92,45,36,29,275,91,289,87,125,54,126,81
1500000US390490063213,390490063213,"Block Group 3, Census Tract 63.21, Franklin County, Ohio",898,132,12,18,0,11,0,11,0,11,0,11,0,11,13,19,0,11,0,11,0,11,0,11,0,11,7,10,0,11,9,14,107,52,0,11,0,11,136,69,38,30,310,96,128,60,100,51,38,33
1500000US390490063214,390490063214,"Block Group 4, Census Tract 63.21, Franklin County, Ohio",890,117,16,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,0,11,9,14,113,62,0,11,21,22,103,48,18,20,343,110,112,45,86,48,63,42
1500000US390490063231,390490063231,"Block Group 1, Census Tract 63.23, Franklin County, Ohio",1100,141,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,66,39,8,11,46,25,152,60,84,56,413,109,173,53,77,36,72,42
1500000US390490063232,390490063232,"Block Group 2, Census Tract 63.23, Franklin County, Ohio",784,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,7,12,0,11,0,11,0,11,103,54,0,11,32,24,94,69,37,41,329,94,90,41,16,18,66,37
1500000US390490063233,390490063233,"Block Group 3, Census Tract 63.23, Franklin County, Ohio",665,94,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,33,31,34,17,19,33,25,57,35,196,57,137,59,75,66,65,36
1500000US390490063301,390490063301,"Block Group 1, Census Tract 63.30, Franklin County, Ohio",609,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,34,0,11,0,11,57,59,32,32,296,129,58,45,82,88,57,65
1500000US390490063302,390490063302,"Block Group 2, Census Tract 63.30, Franklin County, Ohio",534,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,13,21,72,75,0,11,12,19,97,100,5,12,226,95,59,56,17,30,20,30
1500000US390490063303,390490063303,"Block Group 3, Census Tract 63.30, Franklin County, Ohio",587,180,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,26,29,55,67,0,11,54,50,0,11,245,129,180,128,10,17,0,11
1500000US390490063304,390490063304,"Block Group 4, Census Tract 63.30, Franklin County, Ohio",514,151,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,50,0,11,27,31,94,74,19,29,295,108,14,22,5,10,11,19
1500000US390490063305,390490063305,"Block Group 5, Census Tract 63.30, Franklin County, Ohio",607,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,98,0,11,13,21,29,27,0,11,314,147,120,76,12,22,28,33
1500000US390490063306,390490063306,"Block Group 6, Census Tract 63.30, Franklin County, Ohio",577,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,142,76,0,11,21,31,74,84,11,18,220,92,72,42,15,24,22,25
1500000US390490063401,390490063401,"Block Group 1, Census Tract 63.40, Franklin County, Ohio",1269,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,9,13,78,41,11,17,73,42,128,59,86,42,432,82,166,65,219,88,58,36
1500000US390490063402,390490063402,"Block Group 2, Census Tract 63.40, Franklin County, Ohio",914,161,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,69,72,0,11,21,30,141,84,59,46,352,136,99,41,144,49,22,25
1500000US390490063511,390490063511,"Block Group 1, Census Tract 63.51, Franklin County, Ohio",1123,149,7,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,6,12,104,56,37,48,79,40,139,69,113,62,356,98,165,89,31,28,78,65
1500000US390490063512,390490063512,"Block Group 2, Census Tract 63.51, Franklin County, Ohio",923,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,6,13,22,25,157,71,0,11,7,12,168,60,63,52,251,77,167,64,27,24,46,31
1500000US390490063513,390490063513,"Block Group 3, Census Tract 63.51, Franklin County, Ohio",924,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,41,28,0,11,69,50,148,78,50,36,374,93,179,65,45,38,7,12
1500000US390490063521,390490063521,"Block Group 1, Census Tract 63.52, Franklin County, Ohio",698,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,72,65,0,11,10,15,191,161,20,25,219,83,151,73,24,27,11,17
1500000US390490063522,390490063522,"Block Group 2, Census Tract 63.52, Franklin County, Ohio",747,141,23,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,0,11,0,11,0,11,18,25,0,11,83,47,0,11,27,26,127,83,10,15,320,111,109,54,0,11,25,29
1500000US390490063523,390490063523,"Block Group 3, Census Tract 63.52, Franklin County, Ohio",622,145,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,36,30,34,13,18,33,27,32,39,16,19,263,99,136,76,22,26,37,33
1500000US390490063531,390490063531,"Block Group 1, Census Tract 63.53, Franklin County, Ohio",1163,262,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11,221,94,26,43,0,11,72,54,80,66,480,169,185,150,69,47,16,25
1500000US390490063532,390490063532,"Block Group 2, Census Tract 63.53, Franklin County, Ohio",1443,257,25,43,0,11,0,11,0,11,0,11,0,11,7,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,139,111,45,70,32,38,411,160,85,75,427,184,206,121,31,34,35,33
1500000US390490063533,390490063533,"Block Group 3, Census Tract 63.53, Franklin County, Ohio",745,213,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,19,0,11,0,11,0,11,28,42,0,11,75,54,22,25,12,20,83,68,35,40,292,137,127,99,41,39,7,18
1500000US390490063711,390490063711,"Block Group 1, Census Tract 63.71, Franklin County, Ohio",1148,262,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,59,62,94,0,11,162,117,64,96,63,60,179,103,24,35,297,100,221,122,31,35,12,20
1500000US390490063712,390490063712,"Block Group 2, Census Tract 63.71, Franklin County, Ohio",1452,267,0,11,0,11,0,11,0,11,150,208,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,1,3,184,178,17,28,35,28,223,114,100,73,527,149,69,56,89,75,41,46
1500000US390490063713,390490063713,"Block Group 3, Census Tract 63.71, Franklin County, Ohio",1465,365,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,100,73,32,37,62,75,227,153,200,171,618,240,214,120,0,11,12,22
1500000US390490063714,390490063714,"Block Group 4, Census Tract 63.71, Franklin County, Ohio",1024,230,16,24,0,11,0,11,0,11,0,11,0,11,0,11,18,28,0,11,0,11,0,11,0,11,0,11,12,19,52,46,83,81,50,64,51,65,192,125,73,62,305,130,81,58,17,28,74,54
1500000US390490063721,390490063721,"Block Group 1, Census Tract 63.72, Franklin County, Ohio",1289,234,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,25,0,11,36,44,426,201,0,11,112,87,90,79,79,63,286,141,208,204,13,20,25,30
1500000US390490063722,390490063722,"Block Group 2, Census Tract 63.72, Franklin County, Ohio",2074,358,0,11,0,11,0,11,0,11,4,8,0,11,0,11,0,11,0,11,3,8,6,10,58,93,38,53,3,7,16,25,268,123,75,121,214,148,290,126,143,107,633,244,275,135,15,24,33,38
1500000US390490063723,390490063723,"Block Group 3, Census Tract 63.72, Franklin County, Ohio",957,252,16,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,34,356,252,13,22,111,75,90,70,59,56,238,166,65,53,0,11,0,11
1500000US390490063831,390490063831,"Block Group 1, Census Tract 63.83, Franklin County, Ohio",1920,254,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,30,29,42,13,20,306,119,0,11,47,43,108,65,97,61,833,189,290,105,120,75,56,47
1500000US390490063832,390490063832,"Block Group 2, Census Tract 63.83, Franklin County, Ohio",1570,368,72,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,125,0,11,0,11,0,11,0,11,0,11,0,11,167,117,0,11,88,62,373,177,222,150,381,186,163,86,17,27,11,18
1500000US390490063833,390490063833,"Block Group 3, Census Tract 63.83, Franklin County, Ohio",1041,258,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,43,0,11,0,11,20,32,0,11,30,35,230,121,0,11,111,104,173,124,27,34,218,92,172,93,15,25,18,30
1500000US390490063834,390490063834,"Block Group 4, Census Tract 63.83, Franklin County, Ohio",1046,354,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,200,304,0,11,0,11,0,11,182,147,16,26,13,22,144,97,101,116,282,208,108,110,0,11,0,11
1500000US390490063835,390490063835,"Block Group 5, Census Tract 63.83, Franklin County, Ohio",955,207,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,59,0,11,17,28,215,114,0,11,28,30,135,85,84,56,304,98,67,50,0,11,68,86
1500000US390490063841,390490063841,"Block Group 1, Census Tract 63.84, Franklin County, Ohio",489,192,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,53,0,11,71,84,137,104,48,46,119,75,41,53,0,11,0,11
1500000US390490063842,390490063842,"Block Group 2, Census Tract 63.84, Franklin County, Ohio",1544,323,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,305,223,126,202,35,41,125,73,112,100,561,147,159,84,42,37,79,71
1500000US390490063843,390490063843,"Block Group 3, Census Tract 63.84, Franklin County, Ohio",1084,194,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,0,11,17,26,19,31,191,103,0,11,53,44,110,93,74,58,408,141,180,87,0,11,18,28
1500000US390490063844,390490063844,"Block Group 4, Census Tract 63.84, Franklin County, Ohio",437,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,90,74,0,11,19,32,37,40,0,11,121,75,134,79,18,29,18,31
1500000US390490063845,390490063845,"Block Group 5, Census Tract 63.84, Franklin County, Ohio",1167,337,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,36,43,0,11,0,11,88,81,36,39,99,89,185,77,43,50,356,143,255,155,0,11,54,88
1500000US390490063861,390490063861,"Block Group 1, Census Tract 63.86, Franklin County, Ohio",998,185,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,162,74,10,14,77,46,141,125,75,44,339,117,113,51,37,28,44,38
1500000US390490063862,390490063862,"Block Group 2, Census Tract 63.86, Franklin County, Ohio",1228,293,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,72,108,19,22,0,11,0,11,277,162,16,18,27,21,87,58,80,40,363,138,208,91,35,36,30,29
1500000US390490063863,390490063863,"Block Group 3, Census Tract 63.86, Franklin County, Ohio",787,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,15,0,11,0,11,9,14,0,11,102,55,7,12,17,20,148,119,72,47,324,85,63,51,21,24,13,21
1500000US390490063871,390490063871,"Block Group 1, Census Tract 63.87, Franklin County, Ohio",1239,291,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,66,0,11,0,11,56,83,38,43,276,156,10,18,12,19,252,170,89,75,280,106,147,89,35,60,0,11
1500000US390490063872,390490063872,"Block Group 2, Census Tract 63.87, Franklin County, Ohio",538,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,42,41,9,16,0,11,51,46,79,56,200,99,131,68,0,11,12,18
1500000US390490063873,390490063873,"Block Group 3, Census Tract 63.87, Franklin County, Ohio",410,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,31,6,12,45,34,29,32,93,44,70,46,100,84,16,26,17,26
1500000US390490063874,390490063874,"Block Group 4, Census Tract 63.87, Franklin County, Ohio",1829,273,20,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,212,106,0,11,42,40,266,128,29,33,835,193,346,134,79,89,0,11
1500000US390490063911,390490063911,"Block Group 1, Census Tract 63.91, Franklin County, Ohio",1492,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,95,54,18,20,59,54,188,110,48,37,617,120,293,81,111,49,55,36
1500000US390490063912,390490063912,"Block Group 2, Census Tract 63.91, Franklin County, Ohio",2092,164,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,137,75,0,11,22,25,109,54,69,41,765,119,664,113,172,64,134,64
1500000US390490063921,390490063921,"Block Group 1, Census Tract 63.92, Franklin County, Ohio",1560,127,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,162,70,18,21,53,46,180,79,128,58,480,95,352,103,103,49,73,36
1500000US390490063922,390490063922,"Block Group 2, Census Tract 63.92, Franklin County, Ohio",1333,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,67,46,0,11,57,48,87,43,87,48,530,116,226,71,172,75,92,56
