GEO.id,GEO.id2_x,GEO.display-label_x,HD01_VD01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP,HC01_VC54,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC14,HC01_EST_VC15,AC
1400000US47163041900,47163041900,"Census Tract 419, Sullivan County, Tennessee",3257,51.8,9,1381,5,230,1296,37885,202,73,9
1400000US47163042000,47163042000,"Census Tract 420, Sullivan County, Tennessee",3333,50,8.4,1429,4,286,1376,40281,183,98,27
1400000US47163042100,47163042100,"Census Tract 421, Sullivan County, Tennessee",5861,47.8,9.4,2350,4,396,2487,48212,495,620,20
1400000US47163042200,47163042200,"Census Tract 422, Sullivan County, Tennessee",3443,51.2,10.6,1439,5,180,1281,45679,243,354,0
1400000US47163042300,47163042300,"Census Tract 423, Sullivan County, Tennessee",6289,58.6,8.7,3145,5,213,2749,60460,1037,661,0
1400000US47163042400,47163042400,"Census Tract 424, Sullivan County, Tennessee",3015,51.9,8.7,1319,5,226,1427,33125,207,67,18
1400000US47163042500,47163042500,"Census Tract 425, Sullivan County, Tennessee",3346,48,5.1,1372,2,224,1407,41673,200,227,19
1400000US47163042600,47163042600,"Census Tract 426, Sullivan County, Tennessee",4133,55.5,8.1,1865,4,339,1824,35667,415,187,16
1400000US47163042701,47163042701,"Census Tract 427.01, Sullivan County, Tennessee",4707,49.9,8.9,1953,4,217,2302,26828,516,206,22
1400000US47163042702,47163042702,"Census Tract 427.02, Sullivan County, Tennessee",2360,53.5,7.5,1015,4,143,1007,46893,330,220,7
1400000US47163042801,47163042801,"Census Tract 428.01, Sullivan County, Tennessee",2744,57.8,4.7,1312,3,210,1048,47177,214,164,5
1400000US47163042802,47163042802,"Census Tract 428.02, Sullivan County, Tennessee",4334,49,12.4,1782,6,330,1813,31168,270,148,143
1400000US47163042900,47163042900,"Census Tract 429, Sullivan County, Tennessee",4073,58,4.9,1964,3,299,1676,57450,753,486,10
1400000US47163043000,47163043000,"Census Tract 430, Sullivan County, Tennessee",4760,50,7.2,1948,4,259,1820,38690,248,231,9
1400000US47163043100,47163043100,"Census Tract 431, Sullivan County, Tennessee",3013,45.6,11.8,1167,5,130,1126,32667,196,114,56
1400000US47163043201,47163043201,"Census Tract 432.01, Sullivan County, Tennessee",4500,60.2,3.1,2200,2,300,1744,64071,549,405,0
1400000US47163043202,47163043202,"Census Tract 432.02, Sullivan County, Tennessee",5093,54.7,4.2,2282,2,427,2037,42725,412,71,0
1400000US47163043301,47163043301,"Census Tract 433.01, Sullivan County, Tennessee",5217,61.8,3.4,2690,2,292,2278,54196,696,431,17
1400000US47163043302,47163043302,"Census Tract 433.02, Sullivan County, Tennessee",6232,49.6,8.2,2473,4,445,2512,34480,358,140,5
1400000US47163043401,47163043401,"Census Tract 434.01, Sullivan County, Tennessee",5206,54.6,5.8,2383,3,479,2206,47045,582,369,0
1400000US47163043402,47163043402,"Census Tract 434.02, Sullivan County, Tennessee",4605,47.5,12.6,1896,6,238,1754,35380,347,156,11
1400000US47163043500,47163043500,"Census Tract 435, Sullivan County, Tennessee",4009,51.1,5.2,1666,3,182,1544,56615,459,264,0
1400000US47163043600,47163043600,"Census Tract 436, Sullivan County, Tennessee",4845,56.2,6.2,2168,3,260,1969,54960,734,386,33
1400000US47165020101,47165020101,"Census Tract 201.01, Sumner County, Tennessee",3838,57.6,13,1670,7,267,1244,48409,174,91,0
1400000US47165020102,47165020102,"Census Tract 201.02, Sumner County, Tennessee",4603,54.3,6.9,1902,4,145,1699,43795,179,80,27
1400000US47165020203,47165020203,"Census Tract 202.03, Sumner County, Tennessee",2479,62.5,9.8,1228,6,170,877,50737,115,85,0
1400000US47165020204,47165020204,"Census Tract 202.04, Sumner County, Tennessee",3192,61.4,3.7,1572,2,222,1156,59907,261,92,42
1400000US47165020205,47165020205,"Census Tract 202.05, Sumner County, Tennessee",3433,66.4,9.2,1579,6,184,1023,57869,149,62,7
1400000US47165020206,47165020206,"Census Tract 202.06, Sumner County, Tennessee",1056,55.4,1.5,465,1,48,442,32049,79,39,0
1400000US47165020207,47165020207,"Census Tract 202.07, Sumner County, Tennessee",1625,44.3,14,565,6,57,626,46929,121,75,10
1400000US47165020208,47165020208,"Census Tract 202.08, Sumner County, Tennessee",2461,57.8,8.8,1064,5,170,842,47130,118,80,12
1400000US47165020209,47165020209,"Census Tract 202.09, Sumner County, Tennessee",1886,61.2,2.7,905,2,135,697,63750,123,97,25
1400000US47165020300,47165020300,"Census Tract 203, Sumner County, Tennessee",5103,57.8,8.1,2178,5,338,1801,40606,185,39,45
1400000US47165020403,47165020403,"Census Tract 204.03, Sumner County, Tennessee",1813,60.5,7.6,848,5,100,675,49363,143,12,6
1400000US47165020404,47165020404,"Census Tract 204.04, Sumner County, Tennessee",2017,57.9,4.1,965,2,85,751,54896,148,107,54
1400000US47165020405,47165020405,"Census Tract 204.05, Sumner County, Tennessee",1963,55,5.6,827,3,77,753,62159,196,51,6
1400000US47165020406,47165020406,"Census Tract 204.06, Sumner County, Tennessee",3644,57.9,5.4,1636,3,105,1112,88393,385,158,0
1400000US47165020407,47165020407,"Census Tract 204.07, Sumner County, Tennessee",4222,67.6,6,2282,4,385,1562,60096,466,205,30
1400000US47165020501,47165020501,"Census Tract 205.01, Sumner County, Tennessee",5098,61.8,5.2,2507,3,316,2157,73603,920,587,10
1400000US47165020502,47165020502,"Census Tract 205.02, Sumner County, Tennessee",4015,65.5,4.7,2020,3,255,1406,90223,630,378,0
1400000US47165020503,47165020503,"Census Tract 205.03, Sumner County, Tennessee",1851,63.3,0.7,981,0,120,796,59821,221,88,34
1400000US47165020601,47165020601,"Census Tract 206.01, Sumner County, Tennessee",3067,58.2,4.4,1423,3,162,1122,59639,291,207,45
1400000US47165020602,47165020602,"Census Tract 206.02, Sumner County, Tennessee",4321,70,3.4,2465,2,323,1482,59005,221,75,69
1400000US47165020603,47165020603,"Census Tract 206.03, Sumner County, Tennessee",3677,66,4.6,2012,3,286,1258,56660,264,68,8
1400000US47165020700,47165020700,"Census Tract 207, Sumner County, Tennessee",4589,42.2,3,1490,1,73,1683,27431,216,138,102
1400000US47165020800,47165020800,"Census Tract 208, Sumner County, Tennessee",7360,55.4,9.5,2834,5,499,2166,35355,234,34,47
1400000US47165020901,47165020901,"Census Tract 209.01, Sumner County, Tennessee",1596,64.5,3.9,828,3,101,587,58319,182,38,0
1400000US47165020902,47165020902,"Census Tract 209.02, Sumner County, Tennessee",7184,61.2,9.5,3305,6,405,2760,43307,427,279,29
1400000US47165020903,47165020903,"Census Tract 209.03, Sumner County, Tennessee",3804,54.9,7,1794,4,221,1510,53333,407,262,25
1400000US47165021002,47165021002,"Census Tract 210.02, Sumner County, Tennessee",7383,61.6,9.2,3582,6,478,2624,75473,1295,533,63
1400000US47165021004,47165021004,"Census Tract 210.04, Sumner County, Tennessee",4043,68,7,2232,5,496,1550,54659,233,134,148
1400000US47165021005,47165021005,"Census Tract 210.05, Sumner County, Tennessee",6557,61.3,2.5,3153,2,285,2332,75000,805,544,52
1400000US47165021006,47165021006,"Census Tract 210.06, Sumner County, Tennessee",2996,64.3,1.6,1555,1,195,1035,85398,449,323,35
1400000US47165021007,47165021007,"Census Tract 210.07, Sumner County, Tennessee",2758,68.9,2.1,1284,1,177,837,101250,509,339,5
1400000US47165021008,47165021008,"Census Tract 210.08, Sumner County, Tennessee",4074,64.8,9.2,2106,6,153,1383,103062,854,538,20
1400000US47165021009,47165021009,"Census Tract 210.09, Sumner County, Tennessee",5223,61.2,8.9,2564,5,362,2160,45758,563,282,0
1400000US47165021103,47165021103,"Census Tract 211.03, Sumner County, Tennessee",5755,63.4,4.5,3055,3,381,2124,69559,475,277,24
1400000US47165021104,47165021104,"Census Tract 211.04, Sumner County, Tennessee",2156,62.6,2.9,1035,2,256,805,48902,193,67,15
1400000US47165021105,47165021105,"Census Tract 211.05, Sumner County, Tennessee",6555,76.3,2.2,4086,2,746,2846,48511,954,221,31
1400000US47165021106,47165021106,"Census Tract 211.06, Sumner County, Tennessee",4158,61.9,6.4,2137,4,329,1877,43405,402,238,41
1400000US47165021107,47165021107,"Census Tract 211.07, Sumner County, Tennessee",4458,65.7,7.7,2472,5,303,1987,55276,522,216,85
1400000US47165021201,47165021201,"Census Tract 212.01, Sumner County, Tennessee",7200,65.2,5.2,3632,3,393,2446,105702,2001,744,23
1400000US47165021203,47165021203,"Census Tract 212.03, Sumner County, Tennessee",5799,64.3,6.3,2944,4,385,2134,74006,1180,530,0
1400000US47165021204,47165021204,"Census Tract 212.04, Sumner County, Tennessee",8033,62.7,4.1,3842,3,395,3010,62112,1170,676,86
1400000US47165021205,47165021205,"Census Tract 212.05, Sumner County, Tennessee",2578,58.3,3.1,1199,2,151,1088,65094,510,199,0
1400000US47167040100,47167040100,"Census Tract 401, Tipton County, Tennessee",5200,51.6,16.8,2076,9,165,1780,51538,233,104,31
1400000US47167040200,47167040200,"Census Tract 402, Tipton County, Tennessee",2112,45.8,9.9,755,5,142,754,38750,65,59,11
1400000US47167040302,47167040302,"Census Tract 403.02, Tipton County, Tennessee",9567,62,9.9,4710,6,481,3363,83237,864,468,0
1400000US47167040303,47167040303,"Census Tract 403.03, Tipton County, Tennessee",6614,58.7,3.9,2947,2,176,2112,70469,348,347,36
1400000US47167040304,47167040304,"Census Tract 403.04, Tipton County, Tennessee",6083,57.9,14.8,2604,9,547,2070,53750,285,235,46
1400000US47167040400,47167040400,"Census Tract 404, Tipton County, Tennessee",3099,61.4,5.5,1449,3,177,1150,45313,316,61,8
1400000US47167040500,47167040500,"Census Tract 405, Tipton County, Tennessee",7050,66.8,8.4,3454,6,313,2245,57639,465,224,16
1400000US47167040601,47167040601,"Census Tract 406.01, Tipton County, Tennessee",4983,51.6,9.7,1958,5,320,1755,38984,439,53,14
1400000US47167040602,47167040602,"Census Tract 406.02, Tipton County, Tennessee",3501,59.3,9.3,1688,6,194,1245,58949,187,87,32
1400000US47167040700,47167040700,"Census Tract 407, Tipton County, Tennessee",4685,43.5,18.9,1670,8,210,2060,26683,186,180,65
1400000US47167040800,47167040800,"Census Tract 408, Tipton County, Tennessee",4090,61.5,8.8,1969,5,76,1466,72598,188,225,17
1400000US47167040900,47167040900,"Census Tract 409, Tipton County, Tennessee",1813,58.8,7.4,803,4,44,646,51000,112,85,54
1400000US47167041000,47167041000,"Census Tract 410, Tipton County, Tennessee",2877,48.3,16.1,1127,8,124,929,37969,147,54,18
1400000US47169090100,47169090100,"Census Tract 901, Trousdale County, Tennessee",4948,55.8,7.8,2117,4,322,1781,48250,226,195,0
1400000US47169090200,47169090200,"Census Tract 902, Trousdale County, Tennessee",2936,51.2,14.7,1260,8,170,1145,37019,125,218,29
1400000US47171080100,47171080100,"Census Tract 801, Unicoi County, Tennessee",2657,44.6,17,1018,8,60,1150,29698,96,110,4
1400000US47171080200,47171080200,"Census Tract 802, Unicoi County, Tennessee",6526,37.2,19.4,2017,7,258,2566,28977,321,166,47
1400000US47171080300,47171080300,"Census Tract 803, Unicoi County, Tennessee",5174,50.3,5.4,2162,3,74,2076,39028,329,197,81
1400000US47171080400,47171080400,"Census Tract 804, Unicoi County, Tennessee",3712,41.9,14.2,1268,6,150,1636,35023,242,185,35
1400000US47173040100,47173040100,"Census Tract 401, Union County, Tennessee",6683,47.1,10.2,2569,5,259,2602,39773,240,100,6
1400000US47173040201,47173040201,"Census Tract 402.01, Union County, Tennessee",3957,40.5,11.7,1254,5,185,1453,31806,140,69,20
1400000US47173040202,47173040202,"Census Tract 402.02, Union County, Tennessee",5833,44.3,8.2,2037,4,205,2222,37231,216,105,12
1400000US47173040300,47173040300,"Census Tract 403, Union County, Tennessee",2623,43,7.1,927,3,72,1025,47545,198,137,8
1400000US47175925000,47175925000,"Census Tract 9250, Van Buren County, Tennessee",2474,50,11.3,1041,6,135,936,44122,155,67,4
1400000US47175925200,47175925200,"Census Tract 9252, Van Buren County, Tennessee",3122,46,11.1,1178,5,46,1170,37232,152,144,21
1400000US47177930100,47177930100,"Census Tract 9301, Warren County, Tennessee",3636,58.1,10.4,1653,6,117,1387,43512,288,145,32
1400000US47177930200,47177930200,"Census Tract 9302, Warren County, Tennessee",6425,51.5,7,2627,4,253,2614,36651,196,190,58
1400000US47177930300,47177930300,"Census Tract 9303, Warren County, Tennessee",2527,60.7,6.4,1206,4,172,970,50174,143,28,41
1400000US47177930400,47177930400,"Census Tract 9304, Warren County, Tennessee",6502,53.1,6.5,2618,3,678,2344,29920,271,258,0
1400000US47177930500,47177930500,"Census Tract 9305, Warren County, Tennessee",4697,43.5,5.4,1710,2,315,1841,26532,140,107,62
1400000US47177930600,47177930600,"Census Tract 9306, Warren County, Tennessee",3744,47.2,2.1,1364,1,148,1518,28831,173,207,2
1400000US47177930700,47177930700,"Census Tract 9307, Warren County, Tennessee",5092,56.4,7.3,2253,4,218,2066,46351,466,149,23
1400000US47177930800,47177930800,"Census Tract 9308, Warren County, Tennessee",5989,49.4,14.8,2326,7,291,2358,34739,451,364,21
1400000US47177930900,47177930900,"Census Tract 9309, Warren County, Tennessee",1403,46.7,8.5,539,4,85,563,26932,53,58,0
1400000US47179060100,47179060100,"Census Tract 601, Washington County, Tennessee",3289,57.4,11.9,1666,7,284,1679,20291,314,146,29
1400000US47179060400,47179060400,"Census Tract 604, Washington County, Tennessee",6260,53.4,3.7,2951,2,338,2902,61100,1397,1269,14
1400000US47179060501,47179060501,"Census Tract 605.01, Washington County, Tennessee",4619,52.1,10,2033,5,371,2134,26250,356,294,29
1400000US47179060502,47179060502,"Census Tract 605.02, Washington County, Tennessee",5713,59.7,5.2,2873,3,321,2596,42935,861,329,40
1400000US47179060600,47179060600,"Census Tract 606, Washington County, Tennessee",7421,57.2,6.4,3607,4,475,3096,30388,929,545,184
1400000US47179060700,47179060700,"Census Tract 607, Washington County, Tennessee",1963,32.6,17.3,640,6,204,0,-,18,9,96
1400000US47179060800,47179060800,"Census Tract 608, Washington County, Tennessee",3383,57.4,10.2,1616,6,225,1454,30132,486,351,111
1400000US47179060900,47179060900,"Census Tract 609, Washington County, Tennessee",6524,45.3,13,2232,6,480,2548,20612,371,123,173
1400000US47179061000,47179061000,"Census Tract 610, Washington County, Tennessee",2380,48.5,9.7,887,5,98,988,24554,152,70,37
1400000US47179061100,47179061100,"Census Tract 611, Washington County, Tennessee",4709,50.6,2,1909,1,131,2122,41667,755,694,28
1400000US47179061200,47179061200,"Census Tract 612, Washington County, Tennessee",3204,56.1,7.3,1542,4,292,1387,35518,317,234,11
1400000US47179061300,47179061300,"Census Tract 613, Washington County, Tennessee",8028,61.5,3.8,3944,2,420,3462,51774,1694,1053,19
1400000US47179061401,47179061401,"Census Tract 614.01, Washington County, Tennessee",5609,61.6,2.4,2904,1,397,2272,54146,789,429,11
1400000US47179061402,47179061402,"Census Tract 614.02, Washington County, Tennessee",6707,63.9,2.9,3297,2,424,2787,58125,954,1043,4
1400000US47179061500,47179061500,"Census Tract 615, Washington County, Tennessee",7589,58.8,4.8,3600,3,491,3272,45533,930,513,25
1400000US47179061601,47179061601,"Census Tract 616.01, Washington County, Tennessee",3991,58.3,7.2,1938,4,284,1707,57201,646,364,18
1400000US47179061602,47179061602,"Census Tract 616.02, Washington County, Tennessee",9046,60.8,4.8,4254,3,485,3532,52393,680,777,46
1400000US47179061701,47179061701,"Census Tract 617.01, Washington County, Tennessee",6546,53,6.2,2875,3,309,2352,76219,1052,854,0
1400000US47179061702,47179061702,"Census Tract 617.02, Washington County, Tennessee",6950,55,3.7,3172,2,634,3017,42377,781,547,34
1400000US47179061800,47179061800,"Census Tract 618, Washington County, Tennessee",6403,49.5,7.9,2669,4,182,2863,42213,529,324,0
1400000US47179061901,47179061901,"Census Tract 619.01, Washington County, Tennessee",6507,51.3,9.7,2696,5,270,2643,33641,469,280,95
1400000US47179061902,47179061902,"Census Tract 619.02, Washington County, Tennessee",4598,56.8,5,2151,3,320,1958,48333,356,142,8
1400000US47179062000,47179062000,"Census Tract 620, Washington County, Tennessee",3878,54.4,5.6,1746,3,353,1867,32595,469,378,94
1400000US47181950100,47181950100,"Census Tract 9501, Wayne County, Tennessee",4395,22.1,11.1,863,2,81,1066,30731,137,81,0
1400000US47181950200,47181950200,"Census Tract 9502, Wayne County, Tennessee",5653,45.3,13,2122,6,344,2325,28286,347,134,0
1400000US47181950300,47181950300,"Census Tract 9503, Wayne County, Tennessee",3949,52.4,10.4,1610,5,228,1411,35972,109,91,4
1400000US47181950400,47181950400,"Census Tract 9504, Wayne County, Tennessee",2900,44.1,14,1108,6,117,1165,31094,91,92,3
1400000US47183968000,47183968000,"Census Tract 9680, Weakley County, Tennessee",1111,40.4,14.6,350,6,46,452,45000,94,30,17
1400000US47183968101,47183968101,"Census Tract 9681.01, Weakley County, Tennessee",3416,57.9,11.8,1562,7,231,1545,32136,439,125,29
1400000US47183968102,47183968102,"Census Tract 9681.02, Weakley County, Tennessee",1909,57.9,14,889,8,104,792,45167,278,106,4
1400000US47183968201,47183968201,"Census Tract 9682.01, Weakley County, Tennessee",4639,57.9,9.6,2168,6,223,1865,53341,497,343,41
1400000US47183968202,47183968202,"Census Tract 9682.02, Weakley County, Tennessee",2592,22,36.1,566,8,76,290,4200,27,28,239
1400000US47183968203,47183968203,"Census Tract 9682.03, Weakley County, Tennessee",2994,54.7,12.5,1436,7,175,1348,20680,276,124,74
1400000US47183968300,47183968300,"Census Tract 9683, Weakley County, Tennessee",2359,50,6.8,972,3,141,980,37321,218,56,11
1400000US47183968400,47183968400,"Census Tract 9684, Weakley County, Tennessee",5735,50.8,5.5,2377,3,316,2411,35279,507,323,82
1400000US47183968500,47183968500,"Census Tract 9685, Weakley County, Tennessee",4586,55.1,8,1999,4,210,1880,41167,294,160,35
1400000US47183968600,47183968600,"Census Tract 9686, Weakley County, Tennessee",3688,50.1,11,1499,6,164,1532,41042,218,128,40
1400000US47183968700,47183968700,"Census Tract 9687, Weakley County, Tennessee",1386,45.9,11.7,523,5,35,583,36367,95,47,0
1400000US47185935000,47185935000,"Census Tract 9350, White County, Tennessee",3840,41.3,8.7,1306,4,135,1441,38294,194,144,19
1400000US47185935100,47185935100,"Census Tract 9351, White County, Tennessee",5656,45.7,8.8,2043,4,138,1978,41852,511,200,23
1400000US47185935200,47185935200,"Census Tract 9352, White County, Tennessee",3903,48.6,13.7,1604,7,165,1521,34625,178,142,0
1400000US47185935300,47185935300,"Census Tract 9353, White County, Tennessee",5532,51.2,10.3,2214,5,217,2048,37789,223,234,0
1400000US47185935400,47185935400,"Census Tract 9354, White County, Tennessee",3894,43.5,8.2,1352,4,199,1523,27625,96,103,27
1400000US47185935500,47185935500,"Census Tract 9355, White County, Tennessee",3427,45.5,13.2,1252,6,151,1220,32911,169,22,16
1400000US47187050101,47187050101,"Census Tract 501.01, Williamson County, Tennessee",8528,66,2.6,3901,2,244,2578,120481,1981,992,0
1400000US47187050102,47187050102,"Census Tract 501.02, Williamson County, Tennessee",4171,70.7,2.9,2139,2,297,1285,104125,891,492,84
1400000US47187050103,47187050103,"Census Tract 501.03, Williamson County, Tennessee",4302,62,3.6,2140,2,165,1545,80446,910,411,9
1400000US47187050203,47187050203,"Census Tract 502.03, Williamson County, Tennessee",5497,58.5,4.8,2438,3,265,1758,144773,1537,1004,25
