GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Employment/Population Ratio; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,No of Employment,No of Unemployment
1400000US47157021333,47157021333,"Census Tract 213.33, Shelby County, Tennessee",3141,67.4,5.2,2117,4
1400000US47157021334,47157021334,"Census Tract 213.34, Shelby County, Tennessee",3069,66.3,9.2,2035,6
1400000US47157021341,47157021341,"Census Tract 213.41, Shelby County, Tennessee",4399,58.3,4.2,2565,2
1400000US47157021342,47157021342,"Census Tract 213.42, Shelby County, Tennessee",7739,70,2.7,5417,2
1400000US47157021351,47157021351,"Census Tract 213.51, Shelby County, Tennessee",3537,52.6,4.3,1860,2
1400000US47157021352,47157021352,"Census Tract 213.52, Shelby County, Tennessee",5145,62.8,1.4,3231,1
1400000US47157021353,47157021353,"Census Tract 213.53, Shelby County, Tennessee",7428,58.1,6.2,4316,4
1400000US47157021410,47157021410,"Census Tract 214.10, Shelby County, Tennessee",2137,62.5,3,1336,2
1400000US47157021420,47157021420,"Census Tract 214.20, Shelby County, Tennessee",2647,58.9,6,1559,4
1400000US47157021430,47157021430,"Census Tract 214.30, Shelby County, Tennessee",3333,64.8,2.6,2160,2
1400000US47157021510,47157021510,"Census Tract 215.10, Shelby County, Tennessee",6555,66.4,5,4353,3
1400000US47157021520,47157021520,"Census Tract 215.20, Shelby County, Tennessee",8263,67.2,5.7,5553,4
1400000US47157021530,47157021530,"Census Tract 215.30, Shelby County, Tennessee",4097,63,5.2,2581,3
1400000US47157021540,47157021540,"Census Tract 215.40, Shelby County, Tennessee",8914,66.5,4.2,5928,3
1400000US47157021611,47157021611,"Census Tract 216.11, Shelby County, Tennessee",5377,64.5,4.5,3468,3
1400000US47157021612,47157021612,"Census Tract 216.12, Shelby County, Tennessee",3849,72.3,2.9,2783,2
1400000US47157021613,47157021613,"Census Tract 216.13, Shelby County, Tennessee",3741,67.3,6.5,2518,4
1400000US47157021620,47157021620,"Census Tract 216.20, Shelby County, Tennessee",2373,64.6,11.3,1533,7
1400000US47157021710,47157021710,"Census Tract 217.10, Shelby County, Tennessee",2012,70.2,10.5,1412,7
1400000US47157021721,47157021721,"Census Tract 217.21, Shelby County, Tennessee",3652,62.5,16.4,2283,10
1400000US47157021724,47157021724,"Census Tract 217.24, Shelby County, Tennessee",1893,68.4,8.5,1295,6
1400000US47157021725,47157021725,"Census Tract 217.25, Shelby County, Tennessee",3742,81.9,5.4,3065,4
1400000US47157021726,47157021726,"Census Tract 217.26, Shelby County, Tennessee",3349,50.7,21.1,1698,11
1400000US47157021731,47157021731,"Census Tract 217.31, Shelby County, Tennessee",1936,54.6,17.6,1057,10
1400000US47157021732,47157021732,"Census Tract 217.32, Shelby County, Tennessee",4624,69.7,9.3,3223,6
1400000US47157021741,47157021741,"Census Tract 217.41, Shelby County, Tennessee",5767,62.3,15.2,3593,9
1400000US47157021744,47157021744,"Census Tract 217.44, Shelby County, Tennessee",4857,63.5,12.5,3084,8
1400000US47157021745,47157021745,"Census Tract 217.45, Shelby County, Tennessee",6510,68.6,14.2,4466,10
1400000US47157021746,47157021746,"Census Tract 217.46, Shelby County, Tennessee",3293,68,11,2239,7
1400000US47157021747,47157021747,"Census Tract 217.47, Shelby County, Tennessee",2674,61.9,12.2,1655,8
1400000US47157021751,47157021751,"Census Tract 217.51, Shelby County, Tennessee",5165,69.9,8.2,3610,6
1400000US47157021752,47157021752,"Census Tract 217.52, Shelby County, Tennessee",3475,69.3,6.2,2408,4
1400000US47157021753,47157021753,"Census Tract 217.53, Shelby County, Tennessee",2491,70.9,8.7,1766,6
1400000US47157021754,47157021754,"Census Tract 217.54, Shelby County, Tennessee",3169,67.8,12.3,2149,8
1400000US47157021900,47157021900,"Census Tract 219, Shelby County, Tennessee",3832,53.4,22.3,2046,12
1400000US47157022022,47157022022,"Census Tract 220.22, Shelby County, Tennessee",2337,46,16.5,1075,8
1400000US47157022023,47157022023,"Census Tract 220.23, Shelby County, Tennessee",1394,63.9,13.4,891,9
1400000US47157022024,47157022024,"Census Tract 220.24, Shelby County, Tennessee",2651,60.1,2.5,1593,2
1400000US47157022111,47157022111,"Census Tract 221.11, Shelby County, Tennessee",4141,44.8,14,1855,6
1400000US47157022112,47157022112,"Census Tract 221.12, Shelby County, Tennessee",5046,52.9,17.7,2669,9
1400000US47157022121,47157022121,"Census Tract 221.21, Shelby County, Tennessee",3991,47.8,13.1,1908,6
1400000US47157022122,47157022122,"Census Tract 221.22, Shelby County, Tennessee",2849,61.6,11.3,1755,7
1400000US47157022130,47157022130,"Census Tract 221.30, Shelby County, Tennessee",4484,52.8,16.3,2368,9
1400000US47157022210,47157022210,"Census Tract 222.10, Shelby County, Tennessee",3655,38.9,26.4,1422,10
1400000US47157022220,47157022220,"Census Tract 222.20, Shelby County, Tennessee",3052,43.7,20.5,1334,9
1400000US47157022310,47157022310,"Census Tract 223.10, Shelby County, Tennessee",4154,39.8,23.1,1653,9
1400000US47157022321,47157022321,"Census Tract 223.21, Shelby County, Tennessee",2698,49.2,17.3,1327,9
1400000US47157022322,47157022322,"Census Tract 223.22, Shelby County, Tennessee",3299,45.7,17.1,1508,8
1400000US47157022330,47157022330,"Census Tract 223.30, Shelby County, Tennessee",3475,51.3,15.3,1783,8
1400000US47157022410,47157022410,"Census Tract 224.10, Shelby County, Tennessee",5171,47.7,12.5,2467,6
1400000US47157022500,47157022500,"Census Tract 225, Shelby County, Tennessee",4045,53.7,11.2,2172,6
1400000US47157022600,47157022600,"Census Tract 226, Shelby County, Tennessee",3253,63.6,14,2069,9
1400000US47157022700,47157022700,"Census Tract 227, Shelby County, Tennessee",5623,44.8,19.5,2519,9
1400000US47157980100,47157980100,"Census Tract 9801, Shelby County, Tennessee",64,18.8,0,12,0
1400000US47157980200,47157980200,"Census Tract 9802, Shelby County, Tennessee",0,-,-,#VALUE!,#VALUE!
1400000US47157980300,47157980300,"Census Tract 9803, Shelby County, Tennessee",0,-,-,#VALUE!,#VALUE!
1400000US47157980400,47157980400,"Census Tract 9804, Shelby County, Tennessee",365,0,-,0,#VALUE!
1400000US47159975000,47159975000,"Census Tract 9750, Smith County, Tennessee",3095,58.9,4.8,1823,3
1400000US47159975100,47159975100,"Census Tract 9751, Smith County, Tennessee",2172,44.6,9.1,969,4
1400000US47159975200,47159975200,"Census Tract 9752, Smith County, Tennessee",4775,51.6,3.8,2464,2
1400000US47159975300,47159975300,"Census Tract 9753, Smith County, Tennessee",1394,56.5,7.3,788,4
1400000US47159975400,47159975400,"Census Tract 9754, Smith County, Tennessee",3617,57.5,4.5,2080,3
1400000US47161110200,47161110200,"Census Tract 1102, Stewart County, Tennessee",4492,46.8,8.5,2102,4
1400000US47161110600,47161110600,"Census Tract 1106, Stewart County, Tennessee",2362,41.6,11,983,5
1400000US47161110700,47161110700,"Census Tract 1107, Stewart County, Tennessee",3847,45.1,11.5,1735,5
1400000US47161980100,47161980100,"Census Tract 9801, Stewart County, Tennessee",0,-,-,#VALUE!,#VALUE!
1400000US47161980200,47161980200,"Census Tract 9802, Stewart County, Tennessee",0,-,-,#VALUE!,#VALUE!
1400000US47163040200,47163040200,"Census Tract 402, Sullivan County, Tennessee",2220,36.4,9.9,808,4
1400000US47163040300,47163040300,"Census Tract 403, Sullivan County, Tennessee",2245,48.6,11.1,1091,5
1400000US47163040500,47163040500,"Census Tract 405, Sullivan County, Tennessee",3376,46.2,9.1,1560,4
1400000US47163040600,47163040600,"Census Tract 406, Sullivan County, Tennessee",2580,39.4,20.7,1017,8
1400000US47163040700,47163040700,"Census Tract 407, Sullivan County, Tennessee",2209,47.4,2.4,1047,1
1400000US47163040800,47163040800,"Census Tract 408, Sullivan County, Tennessee",2670,43.7,6,1167,3
1400000US47163040900,47163040900,"Census Tract 409, Sullivan County, Tennessee",2673,49.2,13.2,1315,6
1400000US47163041000,47163041000,"Census Tract 410, Sullivan County, Tennessee",3486,55.1,8.5,1921,5
1400000US47163041100,47163041100,"Census Tract 411, Sullivan County, Tennessee",2032,49.2,2.8,1000,1
1400000US47163041200,47163041200,"Census Tract 412, Sullivan County, Tennessee",5551,53.4,4.5,2964,2
1400000US47163041300,47163041300,"Census Tract 413, Sullivan County, Tennessee",3317,55.8,8.7,1851,5
1400000US47163041400,47163041400,"Census Tract 414, Sullivan County, Tennessee",4169,50.6,10.6,2110,5
1400000US47163041500,47163041500,"Census Tract 415, Sullivan County, Tennessee",2228,54.8,3.6,1221,2
1400000US47163041600,47163041600,"Census Tract 416, Sullivan County, Tennessee",2179,49.7,10.7,1083,5
1400000US47163041700,47163041700,"Census Tract 417, Sullivan County, Tennessee",2825,41.2,10,1164,4
1400000US47163041800,47163041800,"Census Tract 418, Sullivan County, Tennessee",3896,45.7,20.1,1780,9
1400000US47163041900,47163041900,"Census Tract 419, Sullivan County, Tennessee",2666,51.8,9,1381,5
1400000US47163042000,47163042000,"Census Tract 420, Sullivan County, Tennessee",2858,50,8.4,1429,4
1400000US47163042100,47163042100,"Census Tract 421, Sullivan County, Tennessee",4916,47.8,9.4,2350,4
1400000US47163042200,47163042200,"Census Tract 422, Sullivan County, Tennessee",2811,51.2,10.6,1439,5
1400000US47163042300,47163042300,"Census Tract 423, Sullivan County, Tennessee",5367,58.6,8.7,3145,5
1400000US47163042400,47163042400,"Census Tract 424, Sullivan County, Tennessee",2541,51.9,8.7,1319,5
1400000US47163042500,47163042500,"Census Tract 425, Sullivan County, Tennessee",2859,48,5.1,1372,2
1400000US47163042600,47163042600,"Census Tract 426, Sullivan County, Tennessee",3361,55.5,8.1,1865,4
1400000US47163042701,47163042701,"Census Tract 427.01, Sullivan County, Tennessee",3914,49.9,8.9,1953,4
1400000US47163042702,47163042702,"Census Tract 427.02, Sullivan County, Tennessee",1897,53.5,7.5,1015,4
1400000US47163042801,47163042801,"Census Tract 428.01, Sullivan County, Tennessee",2270,57.8,4.7,1312,3
1400000US47163042802,47163042802,"Census Tract 428.02, Sullivan County, Tennessee",3636,49,12.4,1782,6
1400000US47163042900,47163042900,"Census Tract 429, Sullivan County, Tennessee",3386,58,4.9,1964,3
1400000US47163043000,47163043000,"Census Tract 430, Sullivan County, Tennessee",3895,50,7.2,1948,4
1400000US47163043100,47163043100,"Census Tract 431, Sullivan County, Tennessee",2560,45.6,11.8,1167,5
1400000US47163043201,47163043201,"Census Tract 432.01, Sullivan County, Tennessee",3655,60.2,3.1,2200,2
1400000US47163043202,47163043202,"Census Tract 432.02, Sullivan County, Tennessee",4172,54.7,4.2,2282,2
1400000US47163043301,47163043301,"Census Tract 433.01, Sullivan County, Tennessee",4352,61.8,3.4,2690,2
1400000US47163043302,47163043302,"Census Tract 433.02, Sullivan County, Tennessee",4986,49.6,8.2,2473,4
1400000US47163043401,47163043401,"Census Tract 434.01, Sullivan County, Tennessee",4365,54.6,5.8,2383,3
1400000US47163043402,47163043402,"Census Tract 434.02, Sullivan County, Tennessee",3992,47.5,12.6,1896,6
1400000US47163043500,47163043500,"Census Tract 435, Sullivan County, Tennessee",3260,51.1,5.2,1666,3
1400000US47163043600,47163043600,"Census Tract 436, Sullivan County, Tennessee",3858,56.2,6.2,2168,3
1400000US47165020101,47165020101,"Census Tract 201.01, Sumner County, Tennessee",2900,57.6,13,1670,7
1400000US47165020102,47165020102,"Census Tract 201.02, Sumner County, Tennessee",3503,54.3,6.9,1902,4
1400000US47165020203,47165020203,"Census Tract 202.03, Sumner County, Tennessee",1964,62.5,9.8,1228,6
1400000US47165020204,47165020204,"Census Tract 202.04, Sumner County, Tennessee",2561,61.4,3.7,1572,2
1400000US47165020205,47165020205,"Census Tract 202.05, Sumner County, Tennessee",2378,66.4,9.2,1579,6
1400000US47165020206,47165020206,"Census Tract 202.06, Sumner County, Tennessee",840,55.4,1.5,465,1
1400000US47165020207,47165020207,"Census Tract 202.07, Sumner County, Tennessee",1276,44.3,14,565,6
1400000US47165020208,47165020208,"Census Tract 202.08, Sumner County, Tennessee",1840,57.8,8.8,1064,5
1400000US47165020209,47165020209,"Census Tract 202.09, Sumner County, Tennessee",1479,61.2,2.7,905,2
1400000US47165020300,47165020300,"Census Tract 203, Sumner County, Tennessee",3769,57.8,8.1,2178,5
1400000US47165020403,47165020403,"Census Tract 204.03, Sumner County, Tennessee",1402,60.5,7.6,848,5
1400000US47165020404,47165020404,"Census Tract 204.04, Sumner County, Tennessee",1666,57.9,4.1,965,2
1400000US47165020405,47165020405,"Census Tract 204.05, Sumner County, Tennessee",1503,55,5.6,827,3
1400000US47165020406,47165020406,"Census Tract 204.06, Sumner County, Tennessee",2825,57.9,5.4,1636,3
1400000US47165020407,47165020407,"Census Tract 204.07, Sumner County, Tennessee",3375,67.6,6,2282,4
1400000US47165020501,47165020501,"Census Tract 205.01, Sumner County, Tennessee",4056,61.8,5.2,2507,3
1400000US47165020502,47165020502,"Census Tract 205.02, Sumner County, Tennessee",3084,65.5,4.7,2020,3
1400000US47165020503,47165020503,"Census Tract 205.03, Sumner County, Tennessee",1549,63.3,0.7,981,0
1400000US47165020601,47165020601,"Census Tract 206.01, Sumner County, Tennessee",2445,58.2,4.4,1423,3
1400000US47165020602,47165020602,"Census Tract 206.02, Sumner County, Tennessee",3521,70,3.4,2465,2
1400000US47165020603,47165020603,"Census Tract 206.03, Sumner County, Tennessee",3049,66,4.6,2012,3
1400000US47165020700,47165020700,"Census Tract 207, Sumner County, Tennessee",3530,42.2,3,1490,1
1400000US47165020800,47165020800,"Census Tract 208, Sumner County, Tennessee",5116,55.4,9.5,2834,5
1400000US47165020901,47165020901,"Census Tract 209.01, Sumner County, Tennessee",1284,64.5,3.9,828,3
1400000US47165020902,47165020902,"Census Tract 209.02, Sumner County, Tennessee",5401,61.2,9.5,3305,6
1400000US47165020903,47165020903,"Census Tract 209.03, Sumner County, Tennessee",3267,54.9,7,1794,4
1400000US47165021002,47165021002,"Census Tract 210.02, Sumner County, Tennessee",5815,61.6,9.2,3582,6
1400000US47165021004,47165021004,"Census Tract 210.04, Sumner County, Tennessee",3283,68,7,2232,5
1400000US47165021005,47165021005,"Census Tract 210.05, Sumner County, Tennessee",5143,61.3,2.5,3153,2
1400000US47165021006,47165021006,"Census Tract 210.06, Sumner County, Tennessee",2418,64.3,1.6,1555,1
1400000US47165021007,47165021007,"Census Tract 210.07, Sumner County, Tennessee",1864,68.9,2.1,1284,1
1400000US47165021008,47165021008,"Census Tract 210.08, Sumner County, Tennessee",3250,64.8,9.2,2106,6
1400000US47165021009,47165021009,"Census Tract 210.09, Sumner County, Tennessee",4189,61.2,8.9,2564,5
1400000US47165021103,47165021103,"Census Tract 211.03, Sumner County, Tennessee",4819,63.4,4.5,3055,3
1400000US47165021104,47165021104,"Census Tract 211.04, Sumner County, Tennessee",1654,62.6,2.9,1035,2
1400000US47165021105,47165021105,"Census Tract 211.05, Sumner County, Tennessee",5355,76.3,2.2,4086,2
1400000US47165021106,47165021106,"Census Tract 211.06, Sumner County, Tennessee",3453,61.9,6.4,2137,4
1400000US47165021107,47165021107,"Census Tract 211.07, Sumner County, Tennessee",3763,65.7,7.7,2472,5
1400000US47165021201,47165021201,"Census Tract 212.01, Sumner County, Tennessee",5571,65.2,5.2,3632,3
1400000US47165021203,47165021203,"Census Tract 212.03, Sumner County, Tennessee",4579,64.3,6.3,2944,4
1400000US47165021204,47165021204,"Census Tract 212.04, Sumner County, Tennessee",6128,62.7,4.1,3842,3
1400000US47165021205,47165021205,"Census Tract 212.05, Sumner County, Tennessee",2056,58.3,3.1,1199,2
1400000US47167040100,47167040100,"Census Tract 401, Tipton County, Tennessee",4023,51.6,16.8,2076,9
1400000US47167040200,47167040200,"Census Tract 402, Tipton County, Tennessee",1649,45.8,9.9,755,5
1400000US47167040302,47167040302,"Census Tract 403.02, Tipton County, Tennessee",7597,62,9.9,4710,6
1400000US47167040303,47167040303,"Census Tract 403.03, Tipton County, Tennessee",5020,58.7,3.9,2947,2
1400000US47167040304,47167040304,"Census Tract 403.04, Tipton County, Tennessee",4498,57.9,14.8,2604,9
1400000US47167040400,47167040400,"Census Tract 404, Tipton County, Tennessee",2360,61.4,5.5,1449,3
1400000US47167040500,47167040500,"Census Tract 405, Tipton County, Tennessee",5171,66.8,8.4,3454,6
1400000US47167040601,47167040601,"Census Tract 406.01, Tipton County, Tennessee",3795,51.6,9.7,1958,5
1400000US47167040602,47167040602,"Census Tract 406.02, Tipton County, Tennessee",2847,59.3,9.3,1688,6
1400000US47167040700,47167040700,"Census Tract 407, Tipton County, Tennessee",3839,43.5,18.9,1670,8
1400000US47167040800,47167040800,"Census Tract 408, Tipton County, Tennessee",3201,61.5,8.8,1969,5
1400000US47167040900,47167040900,"Census Tract 409, Tipton County, Tennessee",1365,58.8,7.4,803,4
1400000US47167041000,47167041000,"Census Tract 410, Tipton County, Tennessee",2333,48.3,16.1,1127,8
1400000US47169090100,47169090100,"Census Tract 901, Trousdale County, Tennessee",3794,55.8,7.8,2117,4
1400000US47169090200,47169090200,"Census Tract 902, Trousdale County, Tennessee",2461,51.2,14.7,1260,8
1400000US47171080100,47171080100,"Census Tract 801, Unicoi County, Tennessee",2282,44.6,17,1018,8
1400000US47171080200,47171080200,"Census Tract 802, Unicoi County, Tennessee",5421,37.2,19.4,2017,7
1400000US47171080300,47171080300,"Census Tract 803, Unicoi County, Tennessee",4298,50.3,5.4,2162,3
1400000US47171080400,47171080400,"Census Tract 804, Unicoi County, Tennessee",3027,41.9,14.2,1268,6
1400000US47173040100,47173040100,"Census Tract 401, Union County, Tennessee",5454,47.1,10.2,2569,5
1400000US47173040201,47173040201,"Census Tract 402.01, Union County, Tennessee",3096,40.5,11.7,1254,5
1400000US47173040202,47173040202,"Census Tract 402.02, Union County, Tennessee",4598,44.3,8.2,2037,4
1400000US47173040300,47173040300,"Census Tract 403, Union County, Tennessee",2156,43,7.1,927,3
1400000US47175925000,47175925000,"Census Tract 9250, Van Buren County, Tennessee",2081,50,11.3,1041,6
1400000US47175925200,47175925200,"Census Tract 9252, Van Buren County, Tennessee",2560,46,11.1,1178,5
1400000US47177930100,47177930100,"Census Tract 9301, Warren County, Tennessee",2845,58.1,10.4,1653,6
1400000US47177930200,47177930200,"Census Tract 9302, Warren County, Tennessee",5100,51.5,7,2627,4
1400000US47177930300,47177930300,"Census Tract 9303, Warren County, Tennessee",1986,60.7,6.4,1206,4
1400000US47177930400,47177930400,"Census Tract 9304, Warren County, Tennessee",4931,53.1,6.5,2618,3
1400000US47177930500,47177930500,"Census Tract 9305, Warren County, Tennessee",3931,43.5,5.4,1710,2
