GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,AC
Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Alt Commuters
1400000US39035173106,39035173106,"Census Tract 1731.06, Cuyahoga County, Ohio",52,0,0,0,68,120
1400000US39035173107,39035173107,"Census Tract 1731.07, Cuyahoga County, Ohio",0,0,0,18,0,18
1400000US39035174103,39035174103,"Census Tract 1741.03, Cuyahoga County, Ohio",29,0,0,0,70,99
1400000US39035174104,39035174104,"Census Tract 1741.04, Cuyahoga County, Ohio",25,0,0,0,7,32
1400000US39035174105,39035174105,"Census Tract 1741.05, Cuyahoga County, Ohio",39,0,0,0,12,51
1400000US39035174106,39035174106,"Census Tract 1741.06, Cuyahoga County, Ohio",53,0,0,8,21,82
1400000US39035174107,39035174107,"Census Tract 1741.07, Cuyahoga County, Ohio",64,0,14,0,0,78
1400000US39035174203,39035174203,"Census Tract 1742.03, Cuyahoga County, Ohio",62,0,12,4,0,78
1400000US39035174204,39035174204,"Census Tract 1742.04, Cuyahoga County, Ohio",24,0,0,0,13,37
1400000US39035174205,39035174205,"Census Tract 1742.05, Cuyahoga County, Ohio",95,16,0,0,40,151
1400000US39035174206,39035174206,"Census Tract 1742.06, Cuyahoga County, Ohio",51,0,0,0,7,58
1400000US39035174207,39035174207,"Census Tract 1742.07, Cuyahoga County, Ohio",44,0,0,0,22,66
1400000US39035175103,39035175103,"Census Tract 1751.03, Cuyahoga County, Ohio",60,0,0,14,38,112
1400000US39035175104,39035175104,"Census Tract 1751.04, Cuyahoga County, Ohio",10,0,10,0,15,35
1400000US39035175105,39035175105,"Census Tract 1751.05, Cuyahoga County, Ohio",8,0,0,0,0,8
1400000US39035175106,39035175106,"Census Tract 1751.06, Cuyahoga County, Ohio",16,0,0,0,0,16
1400000US39035175201,39035175201,"Census Tract 1752.01, Cuyahoga County, Ohio",4,0,13,0,23,40
1400000US39035175202,39035175202,"Census Tract 1752.02, Cuyahoga County, Ohio",7,0,0,0,9,16
1400000US39035176100,39035176100,"Census Tract 1761, Cuyahoga County, Ohio",7,0,0,4,23,34
1400000US39035176200,39035176200,"Census Tract 1762, Cuyahoga County, Ohio",14,0,0,18,28,60
1400000US39035177101,39035177101,"Census Tract 1771.01, Cuyahoga County, Ohio",43,0,0,0,10,53
1400000US39035177103,39035177103,"Census Tract 1771.03, Cuyahoga County, Ohio",74,7,0,0,18,99
1400000US39035177104,39035177104,"Census Tract 1771.04, Cuyahoga County, Ohio",77,0,0,0,0,77
1400000US39035177201,39035177201,"Census Tract 1772.01, Cuyahoga County, Ohio",30,0,0,11,8,49
1400000US39035177202,39035177202,"Census Tract 1772.02, Cuyahoga County, Ohio",21,0,0,62,50,133
1400000US39035177302,39035177302,"Census Tract 1773.02, Cuyahoga County, Ohio",0,0,0,0,74,74
1400000US39035177303,39035177303,"Census Tract 1773.03, Cuyahoga County, Ohio",43,0,0,0,0,43
1400000US39035177304,39035177304,"Census Tract 1773.04, Cuyahoga County, Ohio",113,0,0,0,94,207
1400000US39035177403,39035177403,"Census Tract 1774.03, Cuyahoga County, Ohio",0,0,0,20,8,28
1400000US39035177404,39035177404,"Census Tract 1774.04, Cuyahoga County, Ohio",25,0,0,0,4,29
1400000US39035177405,39035177405,"Census Tract 1774.05, Cuyahoga County, Ohio",60,0,0,0,8,68
1400000US39035177406,39035177406,"Census Tract 1774.06, Cuyahoga County, Ohio",23,0,43,0,4,70
1400000US39035177501,39035177501,"Census Tract 1775.01, Cuyahoga County, Ohio",28,0,0,0,6,34
1400000US39035177503,39035177503,"Census Tract 1775.03, Cuyahoga County, Ohio",15,0,0,0,12,27
1400000US39035177504,39035177504,"Census Tract 1775.04, Cuyahoga County, Ohio",29,0,0,0,0,29
1400000US39035177505,39035177505,"Census Tract 1775.05, Cuyahoga County, Ohio",0,0,6,0,112,118
1400000US39035177604,39035177604,"Census Tract 1776.04, Cuyahoga County, Ohio",10,0,6,0,0,16
1400000US39035177605,39035177605,"Census Tract 1776.05, Cuyahoga County, Ohio",31,0,0,0,9,40
1400000US39035177606,39035177606,"Census Tract 1776.06, Cuyahoga County, Ohio",36,0,0,0,45,81
1400000US39035177607,39035177607,"Census Tract 1776.07, Cuyahoga County, Ohio",13,0,0,0,0,13
1400000US39035177608,39035177608,"Census Tract 1776.08, Cuyahoga County, Ohio",0,0,0,53,15,68
1400000US39035177609,39035177609,"Census Tract 1776.09, Cuyahoga County, Ohio",14,0,0,0,0,14
1400000US39035178101,39035178101,"Census Tract 1781.01, Cuyahoga County, Ohio",20,0,0,0,36,56
1400000US39035178102,39035178102,"Census Tract 1781.02, Cuyahoga County, Ohio",32,0,0,0,0,32
1400000US39035178201,39035178201,"Census Tract 1782.01, Cuyahoga County, Ohio",32,0,0,0,0,32
1400000US39035178204,39035178204,"Census Tract 1782.04, Cuyahoga County, Ohio",12,0,26,0,125,163
1400000US39035178205,39035178205,"Census Tract 1782.05, Cuyahoga County, Ohio",6,0,0,0,22,28
1400000US39035178206,39035178206,"Census Tract 1782.06, Cuyahoga County, Ohio",20,0,0,0,16,36
1400000US39035179101,39035179101,"Census Tract 1791.01, Cuyahoga County, Ohio",8,0,0,2,23,33
1400000US39035179102,39035179102,"Census Tract 1791.02, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035180102,39035180102,"Census Tract 1801.02, Cuyahoga County, Ohio",17,0,0,0,0,17
1400000US39035180103,39035180103,"Census Tract 1801.03, Cuyahoga County, Ohio",33,0,0,0,0,33
1400000US39035180104,39035180104,"Census Tract 1801.04, Cuyahoga County, Ohio",119,0,0,0,62,181
1400000US39035181100,39035181100,"Census Tract 1811, Cuyahoga County, Ohio",26,0,0,18,45,89
1400000US39035181201,39035181201,"Census Tract 1812.01, Cuyahoga County, Ohio",155,19,0,18,59,251
1400000US39035181203,39035181203,"Census Tract 1812.03, Cuyahoga County, Ohio",36,0,0,0,2,38
1400000US39035181204,39035181204,"Census Tract 1812.04, Cuyahoga County, Ohio",118,0,0,14,16,148
1400000US39035182103,39035182103,"Census Tract 1821.03, Cuyahoga County, Ohio",0,0,0,0,10,10
1400000US39035182104,39035182104,"Census Tract 1821.04, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035182105,39035182105,"Census Tract 1821.05, Cuyahoga County, Ohio",26,0,0,0,0,26
1400000US39035182106,39035182106,"Census Tract 1821.06, Cuyahoga County, Ohio",12,0,0,0,0,12
1400000US39035183100,39035183100,"Census Tract 1831, Cuyahoga County, Ohio",106,0,0,45,0,151
1400000US39035183200,39035183200,"Census Tract 1832, Cuyahoga County, Ohio",21,0,0,5,9,35
1400000US39035183300,39035183300,"Census Tract 1833, Cuyahoga County, Ohio",62,0,0,13,15,90
1400000US39035183401,39035183401,"Census Tract 1834.01, Cuyahoga County, Ohio",69,0,0,0,15,84
1400000US39035183402,39035183402,"Census Tract 1834.02, Cuyahoga County, Ohio",12,0,0,5,3,20
1400000US39035183501,39035183501,"Census Tract 1835.01, Cuyahoga County, Ohio",103,0,0,4,18,125
1400000US39035183502,39035183502,"Census Tract 1835.02, Cuyahoga County, Ohio",82,0,0,17,42,141
1400000US39035183603,39035183603,"Census Tract 1836.03, Cuyahoga County, Ohio",18,0,0,0,9,27
1400000US39035183604,39035183604,"Census Tract 1836.04, Cuyahoga County, Ohio",64,0,0,0,67,131
1400000US39035183605,39035183605,"Census Tract 1836.05, Cuyahoga County, Ohio",113,0,0,0,18,131
1400000US39035183606,39035183606,"Census Tract 1836.06, Cuyahoga County, Ohio",74,0,0,0,23,97
1400000US39035184103,39035184103,"Census Tract 1841.03, Cuyahoga County, Ohio",24,0,0,0,19,43
1400000US39035184104,39035184104,"Census Tract 1841.04, Cuyahoga County, Ohio",11,0,0,0,5,16
1400000US39035184105,39035184105,"Census Tract 1841.05, Cuyahoga County, Ohio",0,0,0,0,9,9
1400000US39035184106,39035184106,"Census Tract 1841.06, Cuyahoga County, Ohio",0,0,0,0,20,20
1400000US39035184108,39035184108,"Census Tract 1841.08, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035185101,39035185101,"Census Tract 1851.01, Cuyahoga County, Ohio",65,0,0,0,13,78
1400000US39035185102,39035185102,"Census Tract 1851.02, Cuyahoga County, Ohio",4,0,0,0,36,40
1400000US39035185103,39035185103,"Census Tract 1851.03, Cuyahoga County, Ohio",11,0,0,0,4,15
1400000US39035185104,39035185104,"Census Tract 1851.04, Cuyahoga County, Ohio",63,0,0,0,55,118
1400000US39035185201,39035185201,"Census Tract 1852.01, Cuyahoga County, Ohio",67,0,0,0,26,93
1400000US39035185202,39035185202,"Census Tract 1852.02, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035185203,39035185203,"Census Tract 1852.03, Cuyahoga County, Ohio",6,0,0,7,200,213
1400000US39035186103,39035186103,"Census Tract 1861.03, Cuyahoga County, Ohio",29,0,0,0,0,29
1400000US39035186104,39035186104,"Census Tract 1861.04, Cuyahoga County, Ohio",62,0,0,0,0,62
1400000US39035186105,39035186105,"Census Tract 1861.05, Cuyahoga County, Ohio",37,0,8,0,0,45
1400000US39035186106,39035186106,"Census Tract 1861.06, Cuyahoga County, Ohio",133,0,0,16,76,225
1400000US39035186107,39035186107,"Census Tract 1861.07, Cuyahoga County, Ohio",40,0,0,0,0,40
1400000US39035186201,39035186201,"Census Tract 1862.01, Cuyahoga County, Ohio",60,0,0,0,55,115
1400000US39035186202,39035186202,"Census Tract 1862.02, Cuyahoga County, Ohio",53,0,0,0,9,62
1400000US39035186203,39035186203,"Census Tract 1862.03, Cuyahoga County, Ohio",6,0,0,0,9,15
1400000US39035186205,39035186205,"Census Tract 1862.05, Cuyahoga County, Ohio",65,0,23,0,31,119
1400000US39035186206,39035186206,"Census Tract 1862.06, Cuyahoga County, Ohio",17,0,0,0,0,17
1400000US39035187103,39035187103,"Census Tract 1871.03, Cuyahoga County, Ohio",45,0,0,0,14,59
1400000US39035187104,39035187104,"Census Tract 1871.04, Cuyahoga County, Ohio",38,0,0,8,113,159
1400000US39035187105,39035187105,"Census Tract 1871.05, Cuyahoga County, Ohio",43,0,0,4,215,262
1400000US39035187106,39035187106,"Census Tract 1871.06, Cuyahoga County, Ohio",93,0,0,25,174,292
1400000US39035188103,39035188103,"Census Tract 1881.03, Cuyahoga County, Ohio",90,0,0,0,11,101
1400000US39035188104,39035188104,"Census Tract 1881.04, Cuyahoga County, Ohio",39,0,0,0,0,39
1400000US39035188105,39035188105,"Census Tract 1881.05, Cuyahoga County, Ohio",408,9,0,0,0,417
1400000US39035188106,39035188106,"Census Tract 1881.06, Cuyahoga County, Ohio",101,0,0,17,9,127
1400000US39035188107,39035188107,"Census Tract 1881.07, Cuyahoga County, Ohio",21,0,0,0,117,138
1400000US39035189105,39035189105,"Census Tract 1891.05, Cuyahoga County, Ohio",41,4,0,0,0,45
1400000US39035189107,39035189107,"Census Tract 1891.07, Cuyahoga County, Ohio",11,0,0,0,13,24
1400000US39035189108,39035189108,"Census Tract 1891.08, Cuyahoga County, Ohio",14,0,9,0,36,59
1400000US39035189109,39035189109,"Census Tract 1891.09, Cuyahoga County, Ohio",63,0,0,0,12,75
1400000US39035189110,39035189110,"Census Tract 1891.10, Cuyahoga County, Ohio",31,0,0,15,80,126
1400000US39035189111,39035189111,"Census Tract 1891.11, Cuyahoga County, Ohio",39,0,0,8,13,60
1400000US39035189112,39035189112,"Census Tract 1891.12, Cuyahoga County, Ohio",41,0,0,0,22,63
1400000US39035190502,39035190502,"Census Tract 1905.02, Cuyahoga County, Ohio",5,0,0,0,0,5
1400000US39035190503,39035190503,"Census Tract 1905.03, Cuyahoga County, Ohio",6,0,0,0,0,6
1400000US39035190504,39035190504,"Census Tract 1905.04, Cuyahoga County, Ohio",103,0,0,0,29,132
1400000US39035192300,39035192300,"Census Tract 1923, Cuyahoga County, Ohio",0,0,3,0,23,26
1400000US39035192800,39035192800,"Census Tract 1928, Cuyahoga County, Ohio",3,4,0,3,3,13
1400000US39035192900,39035192900,"Census Tract 1929, Cuyahoga County, Ohio",0,0,0,3,13,16
1400000US39035193800,39035193800,"Census Tract 1938, Cuyahoga County, Ohio",44,0,0,0,23,67
1400000US39035193900,39035193900,"Census Tract 1939, Cuyahoga County, Ohio",2,0,0,0,3,5
1400000US39035194100,39035194100,"Census Tract 1941, Cuyahoga County, Ohio",4,0,0,0,5,9
1400000US39035194300,39035194300,"Census Tract 1943, Cuyahoga County, Ohio",12,0,0,0,0,12
1400000US39035194500,39035194500,"Census Tract 1945, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035194800,39035194800,"Census Tract 1948, Cuyahoga County, Ohio",35,0,0,0,10,45
1400000US39035194900,39035194900,"Census Tract 1949, Cuyahoga County, Ohio",0,0,0,12,0,12
1400000US39035195600,39035195600,"Census Tract 1956, Cuyahoga County, Ohio",64,0,0,0,0,64
1400000US39035195700,39035195700,"Census Tract 1957, Cuyahoga County, Ohio",8,0,0,0,3,11
1400000US39035195800,39035195800,"Census Tract 1958, Cuyahoga County, Ohio",4,0,0,0,8,12
1400000US39035195900,39035195900,"Census Tract 1959, Cuyahoga County, Ohio",26,0,0,7,14,47
1400000US39035196000,39035196000,"Census Tract 1960, Cuyahoga County, Ohio",25,0,0,5,0,30
1400000US39035196100,39035196100,"Census Tract 1961, Cuyahoga County, Ohio",28,0,0,20,13,61
1400000US39035196200,39035196200,"Census Tract 1962, Cuyahoga County, Ohio",215,0,0,0,35,250
1400000US39035196300,39035196300,"Census Tract 1963, Cuyahoga County, Ohio",65,9,8,0,23,105
1400000US39035196400,39035196400,"Census Tract 1964, Cuyahoga County, Ohio",126,0,0,6,79,211
1400000US39035196500,39035196500,"Census Tract 1965, Cuyahoga County, Ohio",112,0,0,5,21,138
1400000US39035980100,39035980100,"Census Tract 9801, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035980500,39035980500,"Census Tract 9805, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035981100,39035981100,"Census Tract 9811, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39035990000,39035990000,"Census Tract 9900, Cuyahoga County, Ohio",0,0,0,0,0,0
1400000US39037500100,39037500100,"Census Tract 5001, Darke County, Ohio",2,0,11,2,58,73
1400000US39037510100,39037510100,"Census Tract 5101, Darke County, Ohio",4,0,0,3,55,62
1400000US39037520100,39037520100,"Census Tract 5201, Darke County, Ohio",0,0,0,8,41,49
1400000US39037530100,39037530100,"Census Tract 5301, Darke County, Ohio",7,0,15,0,63,85
1400000US39037540100,39037540100,"Census Tract 5401, Darke County, Ohio",13,0,0,0,24,37
1400000US39037550100,39037550100,"Census Tract 5501, Darke County, Ohio",0,0,0,0,25,25
1400000US39037555000,39037555000,"Census Tract 5550, Darke County, Ohio",96,0,0,0,11,107
1400000US39037555101,39037555101,"Census Tract 5551.01, Darke County, Ohio",33,0,22,0,60,115
1400000US39037555102,39037555102,"Census Tract 5551.02, Darke County, Ohio",54,0,0,18,47,119
1400000US39037560100,39037560100,"Census Tract 5601, Darke County, Ohio",14,0,0,0,24,38
1400000US39037570101,39037570101,"Census Tract 5701.01, Darke County, Ohio",0,0,0,0,20,20
1400000US39037570102,39037570102,"Census Tract 5701.02, Darke County, Ohio",0,0,0,0,85,85
1400000US39039958100,39039958100,"Census Tract 9581, Defiance County, Ohio",9,0,16,8,0,33
1400000US39039958200,39039958200,"Census Tract 9582, Defiance County, Ohio",0,0,0,0,20,20
1400000US39039958300,39039958300,"Census Tract 9583, Defiance County, Ohio",24,0,0,0,71,95
1400000US39039958400,39039958400,"Census Tract 9584, Defiance County, Ohio",0,0,0,16,7,23
1400000US39039958500,39039958500,"Census Tract 9585, Defiance County, Ohio",12,0,0,0,204,216
1400000US39039958600,39039958600,"Census Tract 9586, Defiance County, Ohio",7,0,0,15,13,35
1400000US39039958700,39039958700,"Census Tract 9587, Defiance County, Ohio",10,0,25,0,23,58
1400000US39039958800,39039958800,"Census Tract 9588, Defiance County, Ohio",0,0,0,29,46,75
1400000US39039958900,39039958900,"Census Tract 9589, Defiance County, Ohio",0,0,0,0,16,16
1400000US39041010100,39041010100,"Census Tract 101, Delaware County, Ohio",0,0,0,0,385,385
1400000US39041010200,39041010200,"Census Tract 102, Delaware County, Ohio",13,0,0,0,13,26
1400000US39041010420,39041010420,"Census Tract 104.20, Delaware County, Ohio",0,0,0,17,59,76
1400000US39041010421,39041010421,"Census Tract 104.21, Delaware County, Ohio",0,0,0,0,22,22
1400000US39041010422,39041010422,"Census Tract 104.22, Delaware County, Ohio",10,0,0,16,37,63
1400000US39041010520,39041010520,"Census Tract 105.20, Delaware County, Ohio",16,0,0,15,0,31
1400000US39041010530,39041010530,"Census Tract 105.30, Delaware County, Ohio",0,0,0,0,51,51
1400000US39041011101,39041011101,"Census Tract 111.01, Delaware County, Ohio",2,0,23,5,11,41
1400000US39041011102,39041011102,"Census Tract 111.02, Delaware County, Ohio",0,0,0,0,10,10
1400000US39041011200,39041011200,"Census Tract 112, Delaware County, Ohio",6,0,0,0,49,55
1400000US39041011411,39041011411,"Census Tract 114.11, Delaware County, Ohio",7,0,0,0,0,7
1400000US39041011412,39041011412,"Census Tract 114.12, Delaware County, Ohio",0,0,0,0,0,0
1400000US39041011413,39041011413,"Census Tract 114.13, Delaware County, Ohio",59,0,0,0,0,59
1400000US39041011421,39041011421,"Census Tract 114.21, Delaware County, Ohio",19,0,0,21,13,53
1400000US39041011423,39041011423,"Census Tract 114.23, Delaware County, Ohio",0,0,0,0,37,37
1400000US39041011430,39041011430,"Census Tract 114.30, Delaware County, Ohio",0,0,0,0,0,0
1400000US39041011520,39041011520,"Census Tract 115.20, Delaware County, Ohio",6,0,0,0,15,21
1400000US39041011530,39041011530,"Census Tract 115.30, Delaware County, Ohio",0,0,0,0,0,0
1400000US39041011540,39041011540,"Census Tract 115.40, Delaware County, Ohio",21,0,0,0,6,27
1400000US39041011550,39041011550,"Census Tract 115.50, Delaware County, Ohio",2,0,0,0,10,12
1400000US39041011560,39041011560,"Census Tract 115.60, Delaware County, Ohio",4,0,0,0,18,22
1400000US39041011561,39041011561,"Census Tract 115.61, Delaware County, Ohio",0,0,0,0,0,0
1400000US39041011604,39041011604,"Census Tract 116.04, Delaware County, Ohio",0,0,21,0,4,25
1400000US39041011710,39041011710,"Census Tract 117.10, Delaware County, Ohio",24,0,0,20,17,61
1400000US39041011730,39041011730,"Census Tract 117.30, Delaware County, Ohio",14,0,0,0,35,49
1400000US39041011740,39041011740,"Census Tract 117.40, Delaware County, Ohio",8,0,0,0,21,29
1400000US39041011750,39041011750,"Census Tract 117.50, Delaware County, Ohio",0,0,0,0,0,0
1400000US39041011760,39041011760,"Census Tract 117.60, Delaware County, Ohio",0,0,21,0,33,54
1400000US39041011762,39041011762,"Census Tract 117.62, Delaware County, Ohio",0,0,0,20,11,31
1400000US39041011900,39041011900,"Census Tract 119, Delaware County, Ohio",29,0,0,0,14,43
1400000US39041012000,39041012000,"Census Tract 120, Delaware County, Ohio",25,0,2,0,53,80
1400000US39041012100,39041012100,"Census Tract 121, Delaware County, Ohio",0,0,0,0,0,0
1400000US39041012200,39041012200,"Census Tract 122, Delaware County, Ohio",16,0,0,0,23,39
1400000US39041012300,39041012300,"Census Tract 123, Delaware County, Ohio",0,0,0,0,15,15
1400000US39041012400,39041012400,"Census Tract 124, Delaware County, Ohio",0,0,13,0,16,29
1400000US39043040100,39043040100,"Census Tract 401, Erie County, Ohio",0,0,0,0,51,51
1400000US39043040200,39043040200,"Census Tract 402, Erie County, Ohio",7,0,8,0,16,31
1400000US39043040300,39043040300,"Census Tract 403, Erie County, Ohio",0,0,0,14,157,171
1400000US39043040400,39043040400,"Census Tract 404, Erie County, Ohio",0,0,0,36,0,36
1400000US39043040500,39043040500,"Census Tract 405, Erie County, Ohio",0,0,0,0,163,163
1400000US39043040600,39043040600,"Census Tract 406, Erie County, Ohio",0,0,0,0,0,0
1400000US39043040700,39043040700,"Census Tract 407, Erie County, Ohio",30,34,0,0,87,151
1400000US39043040800,39043040800,"Census Tract 408, Erie County, Ohio",22,52,40,0,164,278
1400000US39043040900,39043040900,"Census Tract 409, Erie County, Ohio",13,10,0,10,8,41
1400000US39043041000,39043041000,"Census Tract 410, Erie County, Ohio",59,0,8,10,59,136
1400000US39043041100,39043041100,"Census Tract 411, Erie County, Ohio",22,0,0,0,44,66
1400000US39043041200,39043041200,"Census Tract 412, Erie County, Ohio",0,0,0,9,11,20
1400000US39043041300,39043041300,"Census Tract 413, Erie County, Ohio",38,0,0,19,46,103
1400000US39043041400,39043041400,"Census Tract 414, Erie County, Ohio",6,0,0,0,2,8
1400000US39043041500,39043041500,"Census Tract 415, Erie County, Ohio",0,0,0,9,0,9
1400000US39043041600,39043041600,"Census Tract 416, Erie County, Ohio",38,0,0,0,9,47
1400000US39043041700,39043041700,"Census Tract 417, Erie County, Ohio",1,0,12,0,33,46
1400000US39043041800,39043041800,"Census Tract 418, Erie County, Ohio",2,11,23,4,124,164
1400000US39043990100,39043990100,"Census Tract 9901, Erie County, Ohio",0,0,0,0,0,0
1400000US39045030100,39045030100,"Census Tract 301, Fairfield County, Ohio",11,0,11,0,19,41
1400000US39045030200,39045030200,"Census Tract 302, Fairfield County, Ohio",35,0,0,0,10,45
1400000US39045030300,39045030300,"Census Tract 303, Fairfield County, Ohio",0,0,0,0,38,38
1400000US39045030400,39045030400,"Census Tract 304, Fairfield County, Ohio",0,0,6,0,29,35
