GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US390490009101,390490009101,"Block Group 1, Census Tract 9.10, Franklin County, Ohio",23182,9104
1500000US390490009102,390490009102,"Block Group 2, Census Tract 9.10, Franklin County, Ohio",29250,17038
1500000US390490009103,390490009103,"Block Group 3, Census Tract 9.10, Franklin County, Ohio",26544,13459
1500000US390490009104,390490009104,"Block Group 4, Census Tract 9.10, Franklin County, Ohio",22045,7977
1500000US390490009201,390490009201,"Block Group 1, Census Tract 9.20, Franklin County, Ohio",31750,8788
1500000US390490009202,390490009202,"Block Group 2, Census Tract 9.20, Franklin County, Ohio",15469,4178
1500000US390490009203,390490009203,"Block Group 3, Census Tract 9.20, Franklin County, Ohio",20741,3551
1500000US390490010004,390490010004,"Block Group 4, Census Tract 10, Franklin County, Ohio",10791,5592
1500000US390490011101,390490011101,"Block Group 1, Census Tract 11.10, Franklin County, Ohio",20398,5899
1500000US390490011102,390490011102,"Block Group 2, Census Tract 11.10, Franklin County, Ohio",10216,3497
1500000US390490011211,390490011211,"Block Group 1, Census Tract 11.21, Franklin County, Ohio",-,**
1500000US390490011212,390490011212,"Block Group 2, Census Tract 11.21, Franklin County, Ohio",-,**
1500000US390490011221,390490011221,"Block Group 1, Census Tract 11.22, Franklin County, Ohio",20652,2721
1500000US390490011222,390490011222,"Block Group 2, Census Tract 11.22, Franklin County, Ohio",11071,2456
1500000US390490012001,390490012001,"Block Group 1, Census Tract 12, Franklin County, Ohio",33523,10123
1500000US390490012002,390490012002,"Block Group 2, Census Tract 12, Franklin County, Ohio",29327,25219
1500000US390490012003,390490012003,"Block Group 3, Census Tract 12, Franklin County, Ohio",9129,2004
1500000US390490012004,390490012004,"Block Group 4, Census Tract 12, Franklin County, Ohio",16108,8147
1500000US390490012005,390490012005,"Block Group 5, Census Tract 12, Franklin County, Ohio",21500,8728
1500000US390490013001,390490013001,"Block Group 1, Census Tract 13, Franklin County, Ohio",29846,5021
