GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US47009011402,47009011402,"Census Tract 114.02, Blount County, Tennessee",4649,412,4571,396,0,12,0,12,42,34,0,12,0,12,36,57,0,12,36,57
1400000US47009011501,47009011501,"Census Tract 115.01, Blount County, Tennessee",1633,251,1566,279,0,12,0,12,0,12,0,12,47,47,20,30,0,12,20,30
1400000US47009011502,47009011502,"Census Tract 115.02, Blount County, Tennessee",4684,494,4582,523,0,12,0,12,0,12,0,12,0,12,102,118,0,12,102,118
1400000US47009011503,47009011503,"Census Tract 115.03, Blount County, Tennessee",6699,461,6593,457,16,26,12,21,0,17,0,17,0,17,78,73,0,17,78,73
1400000US47009011602,47009011602,"Census Tract 116.02, Blount County, Tennessee",9264,618,9162,619,0,17,0,17,14,23,0,17,37,59,51,48,0,17,51,48
1400000US47009011603,47009011603,"Census Tract 116.03, Blount County, Tennessee",4931,312,4597,347,221,234,40,44,47,49,0,12,0,12,26,30,0,12,26,30
1400000US47009011604,47009011604,"Census Tract 116.04, Blount County, Tennessee",4281,379,4094,326,27,24,0,12,0,12,0,12,3,6,157,114,0,12,157,114
1400000US47009011605,47009011605,"Census Tract 116.05, Blount County, Tennessee",3147,250,3087,247,9,12,16,18,14,25,0,12,10,18,11,18,0,12,11,18
1400000US47009980100,47009980100,"Census Tract 9801, Blount County, Tennessee",5,10,5,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47009980200,47009980200,"Census Tract 9802, Blount County, Tennessee",9,12,4,5,0,12,0,12,0,12,0,12,0,12,5,7,0,12,5,7
1400000US47011010100,47011010100,"Census Tract 101, Bradley County, Tennessee",4901,432,4090,394,465,137,0,12,46,65,0,12,0,12,300,209,39,65,261,198
1400000US47011010200,47011010200,"Census Tract 102, Bradley County, Tennessee",5637,535,5241,520,28,43,0,17,356,266,0,17,0,17,12,22,0,17,12,22
1400000US47011010300,47011010300,"Census Tract 103, Bradley County, Tennessee",2891,319,2692,317,81,76,0,12,78,89,0,12,0,12,40,50,0,12,40,50
1400000US47011010400,47011010400,"Census Tract 104, Bradley County, Tennessee",2978,350,2000,414,739,235,14,19,5,11,0,12,126,116,94,94,0,12,94,94
1400000US47011010500,47011010500,"Census Tract 105, Bradley County, Tennessee",3649,363,3180,330,300,150,38,38,51,49,0,12,40,37,40,43,11,17,29,40
1400000US47011010600,47011010600,"Census Tract 106, Bradley County, Tennessee",3005,327,2828,330,91,74,0,12,15,27,0,12,43,50,28,32,0,12,28,32
1400000US47011010700,47011010700,"Census Tract 107, Bradley County, Tennessee",4923,480,3866,426,669,293,0,12,26,42,0,12,147,141,215,157,8,11,207,155
1400000US47011010800,47011010800,"Census Tract 108, Bradley County, Tennessee",3111,358,2617,374,318,172,14,25,36,59,0,12,15,19,111,82,46,63,65,57
1400000US47011010900,47011010900,"Census Tract 109, Bradley County, Tennessee",3238,360,3168,356,0,12,0,12,0,12,0,12,0,12,70,84,0,12,70,84
1400000US47011011000,47011011000,"Census Tract 110, Bradley County, Tennessee",5668,421,5427,430,141,119,0,17,65,66,0,17,0,17,35,52,0,17,35,52
1400000US47011011100,47011011100,"Census Tract 111, Bradley County, Tennessee",9914,609,9482,590,199,132,0,17,0,17,0,17,13,23,220,195,0,17,220,195
1400000US47011011201,47011011201,"Census Tract 112.01, Bradley County, Tennessee",6290,545,5831,551,320,173,2,5,0,17,0,17,5,8,132,111,73,87,59,72
1400000US47011011202,47011011202,"Census Tract 112.02, Bradley County, Tennessee",8470,603,7896,587,400,201,0,17,81,77,0,17,56,56,37,61,37,61,0,17
1400000US47011011300,47011011300,"Census Tract 113, Bradley County, Tennessee",7875,672,7399,590,0,17,43,45,63,86,0,17,8,14,362,364,0,17,362,364
1400000US47011011401,47011011401,"Census Tract 114.01, Bradley County, Tennessee",8602,649,7990,667,502,384,0,17,90,132,0,17,0,17,20,34,20,34,0,17
1400000US47011011402,47011011402,"Census Tract 114.02, Bradley County, Tennessee",2762,424,2417,422,152,158,12,20,0,12,0,12,120,190,61,59,0,12,61,59
1400000US47011011500,47011011500,"Census Tract 115, Bradley County, Tennessee",7997,760,7502,700,270,426,0,17,131,205,0,17,18,26,76,91,0,17,76,91
1400000US47011011601,47011011601,"Census Tract 116.01, Bradley County, Tennessee",4757,399,4691,403,18,21,0,12,13,21,0,12,0,12,35,40,0,12,35,40
1400000US47011011602,47011011602,"Census Tract 116.02, Bradley County, Tennessee",5394,414,5281,410,33,38,0,17,0,17,0,17,10,16,70,68,45,55,25,29
1400000US47013950100,47013950100,"Census Tract 9501, Campbell County, Tennessee",2981,354,2882,333,0,12,11,19,0,12,0,12,0,12,88,93,0,12,88,93
1400000US47013950200,47013950200,"Census Tract 9502, Campbell County, Tennessee",2335,277,2143,259,98,117,30,34,0,12,0,12,23,28,41,36,0,12,41,36
1400000US47013950300,47013950300,"Census Tract 9503, Campbell County, Tennessee",1796,183,1751,198,0,12,6,10,0,12,0,12,0,12,39,58,0,12,39,58
1400000US47013950400,47013950400,"Census Tract 9504, Campbell County, Tennessee",4952,429,4892,426,0,12,0,12,45,45,0,12,0,12,15,24,0,12,15,24
1400000US47013950500,47013950500,"Census Tract 9505, Campbell County, Tennessee",5351,453,5212,436,32,44,27,45,5,11,0,17,0,17,75,75,0,17,75,75
1400000US47013950600,47013950600,"Census Tract 9506, Campbell County, Tennessee",4365,440,4265,452,29,48,0,12,21,33,0,12,0,12,50,58,0,12,50,58
1400000US47013950700,47013950700,"Census Tract 9507, Campbell County, Tennessee",4760,392,4714,380,0,12,46,70,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47013950800,47013950800,"Census Tract 9508, Campbell County, Tennessee",2193,239,2150,229,0,12,0,12,43,54,0,12,0,12,0,12,0,12,0,12
1400000US47013950900,47013950900,"Census Tract 9509, Campbell County, Tennessee",2915,319,2905,318,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47013951000,47013951000,"Census Tract 9510, Campbell County, Tennessee",2769,363,2729,368,0,12,0,12,0,12,0,12,0,12,40,51,0,12,40,51
1400000US47013951100,47013951100,"Census Tract 9511, Campbell County, Tennessee",5759,530,5687,537,46,57,0,17,0,17,0,17,0,17,26,39,0,17,26,39
1400000US47015960100,47015960100,"Census Tract 9601, Cannon County, Tennessee",3742,283,3668,291,27,26,34,41,0,12,0,12,0,12,13,12,0,12,13,12
1400000US47015960200,47015960200,"Census Tract 9602, Cannon County, Tennessee",6274,391,5939,378,131,73,8,15,7,12,0,17,102,114,87,79,0,17,87,79
1400000US47015960300,47015960300,"Census Tract 9603, Cannon County, Tennessee",3771,300,3525,292,64,51,0,12,56,65,0,12,38,48,88,43,0,12,88,43
1400000US47017962000,47017962000,"Census Tract 9620, Carroll County, Tennessee",4482,307,3893,298,369,158,22,13,2,5,0,12,130,123,66,43,11,14,55,37
1400000US47017962100,47017962100,"Census Tract 9621, Carroll County, Tennessee",6817,444,5861,456,843,262,0,17,37,30,0,17,20,18,56,53,23,37,33,39
1400000US47017962201,47017962201,"Census Tract 9622.01, Carroll County, Tennessee",3056,321,2406,326,413,112,0,12,2,6,0,12,0,12,235,129,0,12,235,129
1400000US47017962202,47017962202,"Census Tract 9622.02, Carroll County, Tennessee",4663,315,4295,324,280,118,25,34,9,15,0,12,4,9,50,74,0,12,50,74
1400000US47017962300,47017962300,"Census Tract 9623, Carroll County, Tennessee",4643,346,4100,314,477,115,10,15,2,3,0,12,11,16,43,29,4,8,39,28
1400000US47017962400,47017962400,"Census Tract 9624, Carroll County, Tennessee",2568,267,2206,308,293,169,52,45,7,11,0,12,0,12,10,14,0,12,10,14
1400000US47017962500,47017962500,"Census Tract 9625, Carroll County, Tennessee",2124,236,1818,192,268,113,9,11,5,7,4,7,8,8,12,13,0,12,12,13
1400000US47017980100,47017980100,"Census Tract 9801, Carroll County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47019070100,47019070100,"Census Tract 701, Carter County, Tennessee",1974,203,1921,206,39,39,5,9,0,12,0,12,0,12,9,11,0,12,9,11
1400000US47019070200,47019070200,"Census Tract 702, Carter County, Tennessee",4220,290,4148,307,34,37,0,12,12,19,0,12,26,47,0,12,0,12,0,12
1400000US47019070300,47019070300,"Census Tract 703, Carter County, Tennessee",5486,412,4817,430,392,130,16,21,12,16,0,17,1,5,248,112,13,17,235,113
1400000US47019070400,47019070400,"Census Tract 704, Carter County, Tennessee",2083,211,2065,210,14,19,4,7,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47019070500,47019070500,"Census Tract 705, Carter County, Tennessee",4011,239,3994,242,0,12,7,13,0,12,0,12,0,12,10,19,0,12,10,19
1400000US47019070600,47019070600,"Census Tract 706, Carter County, Tennessee",2809,346,2718,339,8,12,0,12,0,12,0,12,5,9,78,87,9,15,69,85
1400000US47019070700,47019070700,"Census Tract 707, Carter County, Tennessee",3209,328,3162,321,0,12,0,12,0,12,0,12,0,12,47,49,0,12,47,49
1400000US47019070800,47019070800,"Census Tract 708, Carter County, Tennessee",2562,244,2450,253,38,36,13,21,38,36,0,12,0,12,23,38,0,12,23,38
1400000US47019070900,47019070900,"Census Tract 709, Carter County, Tennessee",3736,299,3531,295,136,105,0,12,0,12,0,12,7,12,62,54,4,8,58,53
1400000US47019071000,47019071000,"Census Tract 710, Carter County, Tennessee",3071,268,2975,275,26,42,0,12,24,39,0,12,0,12,46,57,0,12,46,57
1400000US47019071100,47019071100,"Census Tract 711, Carter County, Tennessee",1687,162,1670,164,0,12,2,3,2,3,0,12,0,12,13,14,0,12,13,14
1400000US47019071200,47019071200,"Census Tract 712, Carter County, Tennessee",3936,341,3924,341,0,12,0,12,0,12,0,12,6,9,6,10,0,12,6,10
1400000US47019071300,47019071300,"Census Tract 713, Carter County, Tennessee",7455,506,7275,522,0,17,94,109,0,17,0,17,0,17,86,93,0,17,86,93
1400000US47019071400,47019071400,"Census Tract 714, Carter County, Tennessee",3148,256,3041,259,0,12,8,13,65,85,0,12,0,12,34,45,10,18,24,41
1400000US47019071500,47019071500,"Census Tract 715, Carter County, Tennessee",2117,241,2067,232,9,15,19,28,19,20,0,12,0,12,3,5,0,12,3,5
1400000US47019071600,47019071600,"Census Tract 716, Carter County, Tennessee",1446,152,1400,128,0,12,0,12,21,39,0,12,0,12,25,31,0,12,25,31
1400000US47019071700,47019071700,"Census Tract 717, Carter County, Tennessee",3991,423,3895,426,35,46,7,13,0,12,0,12,7,11,47,63,41,61,6,11
1400000US47021070102,47021070102,"Census Tract 701.02, Cheatham County, Tennessee",4372,327,4120,349,40,45,0,12,0,12,0,12,150,189,62,52,0,12,62,52
1400000US47021070103,47021070103,"Census Tract 701.03, Cheatham County, Tennessee",3826,383,3508,390,35,40,0,12,9,15,0,12,213,249,61,46,0,12,61,46
1400000US47021070104,47021070104,"Census Tract 701.04, Cheatham County, Tennessee",5392,502,4931,534,61,76,22,32,100,95,0,17,144,147,134,106,0,17,134,106
1400000US47021070201,47021070201,"Census Tract 702.01, Cheatham County, Tennessee",4215,17,4140,69,31,37,0,12,20,28,0,12,0,12,24,35,0,12,24,35
1400000US47021070202,47021070202,"Census Tract 702.02, Cheatham County, Tennessee",4653,369,4403,363,102,70,12,16,0,12,96,131,0,12,40,37,0,12,40,37
1400000US47021070203,47021070203,"Census Tract 702.03, Cheatham County, Tennessee",3520,333,3483,328,0,12,0,12,0,12,0,12,0,12,37,47,0,12,37,47
1400000US47021070300,47021070300,"Census Tract 703, Cheatham County, Tennessee",3692,323,3302,340,264,162,9,19,18,33,0,12,35,62,64,68,0,12,64,68
1400000US47021070401,47021070401,"Census Tract 704.01, Cheatham County, Tennessee",2475,243,2409,245,66,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47021070402,47021070402,"Census Tract 704.02, Cheatham County, Tennessee",7277,376,7084,373,38,37,4,8,16,17,0,17,51,82,84,68,0,17,84,68
1400000US47023970100,47023970100,"Census Tract 9701, Chester County, Tennessee",6132,387,5445,429,439,204,0,17,15,28,0,17,198,165,35,36,2,4,33,36
1400000US47023970200,47023970200,"Census Tract 9702, Chester County, Tennessee",5729,262,4213,358,1278,190,47,68,42,41,0,17,77,114,72,51,9,15,63,52
1400000US47023970300,47023970300,"Census Tract 9703, Chester County, Tennessee",5463,388,5333,387,109,76,0,17,0,17,0,17,0,17,21,32,0,17,21,32
1400000US47025970100,47025970100,"Census Tract 9701, Claiborne County, Tennessee",2978,408,2955,412,4,7,0,12,3,13,0,12,0,12,16,21,0,12,16,21
1400000US47025970200,47025970200,"Census Tract 9702, Claiborne County, Tennessee",2848,261,2756,253,61,43,0,12,28,33,0,12,0,12,3,5,1,3,2,5
1400000US47025970300,47025970300,"Census Tract 9703, Claiborne County, Tennessee",4053,334,3649,343,131,54,0,12,107,71,10,17,0,12,156,93,8,16,148,91
1400000US47025970400,47025970400,"Census Tract 9704, Claiborne County, Tennessee",672,136,619,119,0,12,0,12,4,10,0,12,0,12,49,67,0,12,49,67
1400000US47025970500,47025970500,"Census Tract 9705, Claiborne County, Tennessee",2881,282,2838,281,0,12,0,12,0,12,0,12,0,12,43,43,0,12,43,43
1400000US47025970600,47025970600,"Census Tract 9706, Claiborne County, Tennessee",4483,376,4462,372,0,12,0,12,0,12,12,18,0,12,9,15,0,12,9,15
1400000US47025970700,47025970700,"Census Tract 9707, Claiborne County, Tennessee",5246,437,4982,419,42,36,0,17,0,17,0,17,0,17,222,174,113,168,109,68
1400000US47025970800,47025970800,"Census Tract 9708, Claiborne County, Tennessee",3774,369,3720,366,35,35,0,12,0,12,0,12,0,12,19,19,0,12,19,19
1400000US47025970900,47025970900,"Census Tract 9709, Claiborne County, Tennessee",4813,395,4579,401,61,42,62,63,0,12,13,21,40,47,58,44,0,12,58,44
1400000US47027955000,47027955000,"Census Tract 9550, Clay County, Tennessee",5127,255,4922,249,128,74,0,17,27,36,0,17,14,16,36,39,19,26,17,26
1400000US47027955100,47027955100,"Census Tract 9551, Clay County, Tennessee",2653,255,2595,248,0,12,58,64,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47029920100,47029920100,"Census Tract 9201, Cocke County, Tennessee",3664,366,3630,354,0,12,0,12,0,12,0,12,0,12,34,56,0,12,34,56
1400000US47029920200,47029920200,"Census Tract 9202, Cocke County, Tennessee",5752,564,5216,564,212,85,105,169,0,17,0,17,0,17,219,96,9,24,210,94
1400000US47029920300,47029920300,"Census Tract 9203, Cocke County, Tennessee",3930,369,3708,363,95,63,45,55,0,12,0,12,41,39,41,45,0,12,41,45
1400000US47029920400,47029920400,"Census Tract 9204, Cocke County, Tennessee",1774,218,1737,215,0,12,0,12,0,12,0,12,0,12,37,40,0,12,37,40
1400000US47029920501,47029920501,"Census Tract 9205.01, Cocke County, Tennessee",6436,755,6188,750,66,66,0,17,0,17,0,17,54,67,128,108,27,42,101,98
1400000US47029920502,47029920502,"Census Tract 9205.02, Cocke County, Tennessee",5357,448,5286,458,0,17,0,17,0,17,0,17,21,36,50,88,0,17,50,88
1400000US47029920600,47029920600,"Census Tract 9206, Cocke County, Tennessee",4303,381,4127,378,174,143,0,12,0,12,0,12,2,9,0,12,0,12,0,12
1400000US47029920700,47029920700,"Census Tract 9207, Cocke County, Tennessee",4105,385,3717,383,0,12,0,12,0,12,8,13,0,12,380,180,0,12,380,180
1400000US47029980100,47029980100,"Census Tract 9801, Cocke County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47031970100,47031970100,"Census Tract 9701, Coffee County, Tennessee",4081,382,4015,380,6,9,0,12,53,80,0,12,0,12,7,11,0,12,7,11
1400000US47031970200,47031970200,"Census Tract 9702, Coffee County, Tennessee",6521,530,6267,560,0,17,19,31,0,17,0,17,0,17,235,170,0,17,235,170
1400000US47031970300,47031970300,"Census Tract 9703, Coffee County, Tennessee",1795,214,1728,210,0,12,5,7,0,12,0,12,0,12,62,44,20,27,42,35
1400000US47031970400,47031970400,"Census Tract 9704, Coffee County, Tennessee",6217,528,5391,608,91,66,143,185,0,17,0,17,328,272,264,169,0,17,264,169
1400000US47031970500,47031970500,"Census Tract 9705, Coffee County, Tennessee",5597,517,5025,529,202,132,0,17,179,151,0,17,34,50,157,109,37,57,120,93
1400000US47031970600,47031970600,"Census Tract 9706, Coffee County, Tennessee",4195,404,3884,358,38,34,10,15,36,48,0,12,39,50,188,138,0,12,188,138
1400000US47031970700,47031970700,"Census Tract 9707, Coffee County, Tennessee",4120,461,3926,474,9,14,0,12,0,12,0,12,37,45,148,95,34,41,114,104
1400000US47031970801,47031970801,"Census Tract 9708.01, Coffee County, Tennessee",4529,376,4033,448,56,43,17,30,140,169,6,12,0,12,277,193,0,12,277,193
1400000US47031970802,47031970802,"Census Tract 9708.02, Coffee County, Tennessee",6292,388,6033,418,95,77,0,17,32,57,0,17,24,40,108,63,0,17,108,63
1400000US47031970900,47031970900,"Census Tract 9709, Coffee County, Tennessee",4000,402,3053,407,383,163,0,12,8,12,0,12,105,94,451,134,53,51,398,131
1400000US47031971000,47031971000,"Census Tract 9710, Coffee County, Tennessee",6101,496,5175,637,148,125,8,14,72,111,0,17,487,374,211,106,0,17,211,106
1400000US47031980100,47031980100,"Census Tract 9801, Coffee County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47033961000,47033961000,"Census Tract 9610, Crockett County, Tennessee",2196,249,1857,251,267,109,2,4,0,12,0,12,19,17,51,48,0,12,51,48
1400000US47033961100,47033961100,"Census Tract 9611, Crockett County, Tennessee",3793,399,2913,383,547,133,21,29,0,12,0,12,227,158,85,59,0,12,85,59
1400000US47033961200,47033961200,"Census Tract 9612, Crockett County, Tennessee",2089,171,1818,167,42,26,4,7,0,12,0,12,140,98,85,41,14,24,71,34
1400000US47033961300,47033961300,"Census Tract 9613, Crockett County, Tennessee",2416,229,2022,228,264,94,0,12,7,10,0,12,89,56,34,42,0,12,34,42
1400000US47033961400,47033961400,"Census Tract 9614, Crockett County, Tennessee",4106,364,3138,367,799,172,0,12,10,15,0,12,118,100,41,52,0,12,41,52
1400000US47035970101,47035970101,"Census Tract 9701.01, Cumberland County, Tennessee",3692,263,3527,266,101,104,14,21,50,62,0,12,0,12,0,12,0,12,0,12
1400000US47035970102,47035970102,"Census Tract 9701.02, Cumberland County, Tennessee",6256,660,6051,668,49,74,0,17,26,45,0,17,0,17,130,119,0,17,130,119
1400000US47035970200,47035970200,"Census Tract 9702, Cumberland County, Tennessee",6327,581,6134,593,0,17,149,120,0,17,0,17,0,17,44,74,44,74,0,17
1400000US47035970301,47035970301,"Census Tract 9703.01, Cumberland County, Tennessee",3207,292,3207,292,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47035970302,47035970302,"Census Tract 9703.02, Cumberland County, Tennessee",4407,526,4244,560,24,33,16,25,81,114,0,12,0,12,42,44,0,12,42,44
1400000US47035970400,47035970400,"Census Tract 9704, Cumberland County, Tennessee",5985,588,5835,556,15,12,0,17,0,17,0,17,12,24,123,125,27,46,96,111
1400000US47035970501,47035970501,"Census Tract 9705.01, Cumberland County, Tennessee",2684,276,2572,289,52,82,0,12,16,22,0,12,44,65,0,12,0,12,0,12
1400000US47035970502,47035970502,"Census Tract 9705.02, Cumberland County, Tennessee",4132,427,3813,438,82,56,101,79,5,10,0,12,26,32,105,88,26,35,79,75
1400000US47035970601,47035970601,"Census Tract 9706.01, Cumberland County, Tennessee",4868,374,4773,362,8,15,0,12,0,12,0,12,10,19,77,70,23,45,54,52
1400000US47035970602,47035970602,"Census Tract 9706.02, Cumberland County, Tennessee",3544,312,3426,293,0,12,0,12,28,38,0,12,0,12,90,86,0,12,90,86
1400000US47035970603,47035970603,"Census Tract 9706.03, Cumberland County, Tennessee",2226,234,2156,235,10,17,9,17,11,17,0,12,0,12,40,39,32,38,8,15
1400000US47035970701,47035970701,"Census Tract 9707.01, Cumberland County, Tennessee",2237,257,2229,259,0,12,0,12,0,12,0,12,0,12,8,15,0,12,8,15
1400000US47035970702,47035970702,"Census Tract 9707.02, Cumberland County, Tennessee",4008,523,3978,521,0,12,0,12,22,27,0,12,8,15,0,12,0,12,0,12
1400000US47035970800,47035970800,"Census Tract 9708, Cumberland County, Tennessee",3882,334,3804,329,0,12,0,12,0,12,0,12,5,14,73,67,0,12,73,67
1400000US47037010103,47037010103,"Census Tract 101.03, Davidson County, Tennessee",2551,233,2373,243,147,168,0,12,0,12,0,12,9,13,22,20,0,12,22,20
1400000US47037010104,47037010104,"Census Tract 101.04, Davidson County, Tennessee",3000,313,2735,345,166,103,8,13,0,12,29,43,12,20,50,48,21,27,29,36
1400000US47037010105,47037010105,"Census Tract 101.05, Davidson County, Tennessee",4453,314,812,237,3564,254,11,20,0,12,0,12,12,22,54,58,28,43,26,37
1400000US47037010106,47037010106,"Census Tract 101.06, Davidson County, Tennessee",3175,324,703,166,2176,291,22,34,14,14,0,12,135,203,125,133,0,12,125,133
1400000US47037010201,47037010201,"Census Tract 102.01, Davidson County, Tennessee",4697,368,2580,429,1915,252,0,12,124,142,0,12,39,47,39,51,0,12,39,51
1400000US47037010202,47037010202,"Census Tract 102.02, Davidson County, Tennessee",3446,275,3183,235,126,102,0,12,13,15,0,12,71,103,53,50,0,12,53,50
1400000US47037010301,47037010301,"Census Tract 103.01, Davidson County, Tennessee",3722,321,2610,324,937,230,0,12,7,12,0,12,88,97,80,74,44,65,36,40
1400000US47037010302,47037010302,"Census Tract 103.02, Davidson County, Tennessee",2107,323,1386,289,621,235,0,12,5,8,0,12,9,15,86,74,36,56,50,43
1400000US47037010303,47037010303,"Census Tract 103.03, Davidson County, Tennessee",4953,371,2844,424,1744,480,192,208,0,12,0,12,173,273,0,12,0,12,0,12
1400000US47037010401,47037010401,"Census Tract 104.01, Davidson County, Tennessee",5100,853,3486,994,1340,448,0,17,33,34,0,17,138,179,103,88,58,81,45,38
1400000US47037010402,47037010402,"Census Tract 104.02, Davidson County, Tennessee",6011,914,3157,509,1444,418,0,17,16,23,0,17,1312,745,82,76,16,24,66,74
1400000US47037010501,47037010501,"Census Tract 105.01, Davidson County, Tennessee",5762,467,5041,510,325,151,0,17,9,15,0,17,96,143,291,219,0,17,291,219
